Col0,Col1,Col2,Col3,Col4,Col5,Col6
-0.65173-0.99553i,0.20229-1.3267i,-1.3311+2.0185i,0.16064-1.1555i,1.159-0.78024i,-1.4026+1.9916i,0.34419-1.3541i,1.0338-0.54051i
1.5092+0.80973i,-0.3841-0.16728i,-1.7845-0.37575i,0.65639+0.89907i,1.0811-0.58774i,-1.8149-0.26922i,0.8639+0.87625i,0.88912-0.66982i
-1.9343+0.029187i,-0.52018+0.36187i,0.3978+0.65367i,-1.284+0.08726i,0.97825-0.74719i,0.2357+0.71346i,-1.2308-0.017401i,1.0833-0.69482i
1.3455-0.7896i,0.79407+0.42269i,-1.721+1.7879i,0.51162-0.99426i,1.1727-0.72236i,-1.7684+1.7684i,0.72236-1.1727i,0.99426-0.51162i
-0.45423+0.81057i,1.2334+0.28105i,-1.3944-0.59595i,0.32482+1.084i,1.0463-0.56575i,-1.4461-0.47774i,0.50341+1.0777i,0.90665-0.6772i
-0.25193-0.039368i,0.74145-0.94717i,0.32133+1.0547i,-1.2334-0.29015i,1.0004-0.74377i,0.16127+1.0872i,-1.1732-0.42135i,1.096-0.63568i
-0.015378-0.93045i,0.41779-1.177i,-2.0225+1.449i,0.78925-0.73367i,1.1767-0.6628i,-2.0503+1.444i,1.0205-0.88462i,0.95667-0.49595i
0.78883+1.3473i,-0.50384-0.21943i,-0.96858-0.6805i,-0.04383+1.1517i,1.0156-0.55376i,-1.0445-0.55829i,0.10378+1.1521i,0.93328-0.67631i
-1.6411-0.91453i,-0.48003+0.14258i,0.11541+1.4058i,-1.0669-0.6283i,1.0279-0.7325i,-0.034694+1.4133i,-0.99074-0.78206i,1.0964-0.5752i
1.6346+0.028306i,0.76088+0.5918i,-2.2071+1.0364i,0.967-0.40293i,1.1708-0.60455i,-2.2217+1.0508i,1.2101-0.52155i,0.92493-0.49188i
-0.97989+0.55057i,1.0104+0.34362i,-0.55133-0.62673i,-0.4104+1.098i,0.99114-0.54999i,-0.65176-0.50864i,-0.29268+1.0951i,0.96541-0.6649i
-0.028752-0.31898i,0.91004-0.95185i,-0.1961+1.6697i,-0.80427-0.89328i,1.058-0.71238i,-0.32954+1.6567i,-0.70485-1.063i,1.0849-0.5175i
0.37568-0.5606i,0.53048-0.98156i,-2.2589+0.5909i,1.0291-0.037811i,1.156-0.55038i,-2.268+0.62763i,1.2745-0.12222i,0.90217-0.49665i
-0.027583+1.3973i,-0.59064-0.36707i,-0.18519-0.44594i,-0.73688+0.93128i,0.97487-0.55207i,-0.30784-0.33965i,-0.64497+0.91606i,0.99902-0.64205i
-0.91165-1.5383i,-0.36427+0.0034576i,-0.57917+1.8186i,-0.47456-1.0594i,1.0877-0.68327i,-0.69111+1.7916i,-0.3471-1.2367i,1.0631-0.46628i
1.428+0.90005i,0.62692+0.75727i,-2.1756+0.15623i,0.97211+0.32327i,1.1338-0.50266i,-2.1871+0.21541i,1.2101+0.27181i,0.89037-0.50671i
-1.2825-0.032362i,0.83927+0.3102i,0.093465-0.16198i,-0.99024+0.67117i,0.96773-0.55729i,-0.04683-0.073953i,-0.91754+0.63654i,1.0301-0.6082i
0.35387-0.33417i,1.1069-0.85949i,-0.99327+1.8373i,-0.11299-1.1117i,1.1144-0.6459i,-1.0812+1.8039i,0.044329-1.2873i,1.0337-0.42441i
0.42251-0.11547i,0.53907-0.80549i,-1.9686-0.22608i,0.80458+0.64312i,1.1064-0.46313i,-1.9903-0.14681i,1.0265+0.62046i,0.89024-0.51811i
-0.65881+1.0268i,-0.59215-0.57285i,0.25787+0.19143i,-1.1457+0.34655i,0.96988-0.56281i,0.10628+0.25659i,-1.0838+0.28784i,1.0551-0.56505i
-0.0026197-1.6693i,-0.2339-0.034049i,-1.3956+1.7239i,0.24265-1.0472i,1.1355-0.60173i,-1.4596+1.692i,0.4286-1.2115i,1.0002-0.39368i
0.77421+1.5337i,0.41131+0.85828i,-1.6619-0.52055i,0.54635+0.88958i,1.0764-0.43278i,-1.6999-0.42579i,0.74528+0.88908i,0.90118-0.52699i
-1.1912-0.74587i,0.75879+0.23175i,0.29339+0.57424i,-1.1889-0.0077503i,0.98066-0.56594i,0.13793+0.61424i,-1.1285-0.092314i,1.0714-0.51531i
0.67488-0.040196i,1.2687-0.66936i,-1.7453+1.4903i,0.55595-0.87482i,1.1495-0.55279i,-1.7878+1.4672i,0.76642-1.0196i,0.96648-0.3746i
0.18644+0.1785i,0.47947-0.70102i,-1.2887-0.70125i,0.22609+1.0386i,1.0465-0.4118i,-1.3475-0.59732i,0.39763+1.0519i,0.92141-0.52998i
-0.92749+0.44248i,-0.48822-0.77684i,0.19875+0.94428i,-1.1174-0.35455i,0.99869-0.56433i,0.047128+0.95931i,-1.0492-0.46372i,1.0772-0.46236i
0.78589-1.3123i,-0.14932+0.012377i,-2.0077+1.16i,0.79555-0.61451i,1.1552-0.5015i,-2.0335+1.1519i,1.024-0.73299i,0.93608-0.36644i
-0.11864+1.7182i,0.16443+0.85738i,-0.88872-0.75423i,-0.12174+1.0767i,1.0192-0.39961i,-0.97047-0.64845i,0.020828+1.0945i,0.94815-0.5245i
-0.68444-1.3275i,0.77079+0.17074i,-0.014063+1.2615i,-0.94055-0.65813i,1.022-0.55619i,-0.15469+1.2542i,-0.85623-0.78784i,1.0723-0.40987i
0.73467+0.45634i,1.3441-0.41748i,-2.1576+0.76635i,0.93819-0.29477i,1.1522-0.45046i,-2.173+0.77751i,1.1765-0.38276i,0.91223-0.36732i
-0.15156+0.19153i,0.40997-0.68893i,-0.50335-0.67874i,-0.4605+1.0019i,0.99685-0.39491i,-0.60778-0.57865i,-0.34552+1.015i,0.97805-0.5091i
-0.8154-0.10076i,-0.29727-0.91948i,-0.32129+1.4919i,-0.67835-0.88786i,1.0482-0.54039i,-0.445+1.467i,-0.57136-1.0317i,1.0573-0.36136i
1.2199-0.63667i,-0.14807+0.094196i,-2.1818+0.34827i,0.971+0.050287i,1.1412-0.40216i,-2.194+0.38069i,1.21-0.0058068i,0.89729-0.37447i
-0.96056+1.3998i,-0.051746+0.7537i,-0.17197-0.48702i,-0.75513+0.82379i,0.98121-0.3958i,-0.29639-0.39963i,-0.66358+0.82406i,1.0075-0.48348i
0.096523-1.5481i,0.84086+0.17755i,-0.68994+1.611i,-0.35921-1.0212i,1.0749-0.51658i,-0.7927+1.5748i,-0.22539-1.1711i,1.0342-0.31983i
0.44344+0.94358i,1.3132-0.16212i,-2.0797-0.053264i,0.89255+0.38453i,1.1232-0.35882i,-2.0963+1.0958e-13i,1.1232+0.35882i,0.89255-0.38453i
-0.37733-0.061116i,0.3886-0.75201i,0.072232-0.20293i,-0.97571+0.56262i,0.97339-0.4i,-0.067428-0.13396i,-0.90113+0.54355i,1.0331-0.44854i
-0.4539-0.40206i,-0.068288-0.96368i,-1.0813+1.606i,-0.016914-1.046i,1.0995-0.48512i,-1.1613+1.5659i,0.14508-1.1929i,1.0058-0.28745i
1.2104+0.095915i,-0.23171+0.15139i,-1.8641-0.39961i,0.71288+0.67353i,1.1001-0.32218i,-1.8918-0.32826i,0.92727+0.67396i,0.89812-0.39399i
-1.4863+0.69878i,-0.18707+0.58216i,0.20547+0.14069i,-1.1004+0.24667i,0.97378-0.40504i,0.056845+0.18739i,-1.0347+0.20422i,1.052-0.40625i
0.89897-1.3026i,0.91263+0.27209i,-1.455+1.4772i,0.31287-0.9612i,1.1197-0.4471i,-1.5128+1.4403i,0.5015-1.0964i,0.9754-0.26533i
-0.13699+1.1938i,1.1935+0.038569i,-1.5587-0.65829i,0.45227+0.88803i,1.074-0.29336i,-1.6032-0.57364i,0.6441+0.90811i,0.91297-0.39954i
-0.33929-0.43292i,0.45133-0.84295i,0.2156+0.50548i,-1.1176-0.090504i,0.98205-0.40849i,0.065155+0.52826i,-1.0519-0.15763i,1.0621-0.35934i
-0.056988-0.38875i,0.13829-0.90786i,-1.773+1.2371i,0.59629-0.77728i,1.134-0.40417i,-1.8115+1.2104i,0.80735-0.89297i,0.94631-0.25345i
0.83396+0.63409i,-0.3665+0.13551i,-1.1962-0.8062i,0.13899+1.0069i,1.0473-0.2728i,-1.2613-0.71451i,0.30441+1.0385i,0.93507-0.39841i
-1.5497-0.13981i,-0.22142+0.39948i,0.10322+0.85144i,-1.0268-0.41368i,0.99718-0.40812i,-0.041809+0.85104i,-0.95238-0.5039i,1.0624-0.31104i
1.4529-0.65249i,0.92982+0.43726i,-2.0034+0.9099i,0.80474-0.51463i,1.1409-0.35839i,-2.0274+0.8987i,1.0318-0.60471i,0.92175-0.25067i
-0.81364+1.0594i,1.0321+0.1481i,-0.81475-0.83181i,-0.19365+1.019i,1.0223-0.26021i,-0.90188-0.74015i,-0.055774+1.0534i,0.96165-0.38872i
-0.014715-0.7143i,0.59914-0.90308i,-0.1186+1.1411i,-0.83887-0.68952i,1.0176-0.40217i,-0.25162+1.1205i,-0.74793-0.79863i,1.0531-0.26466i
0.1738-0.13444i,0.27332-0.78539i,-2.1236+0.52802i,0.91768-0.20151i,1.1402-0.31207i,-2.1396+0.53594i,1.1527-0.26227i,0.90431-0.25487i
0.28977+0.8287i,-0.49716+0.027721i,-0.45381-0.73618i,-0.51079+0.92455i,1.0012-0.25462i,-0.56215-0.65168i,-0.39877+0.953i,0.98949-0.3696i
-1.1709-0.83896i,-0.17124+0.26245i,-0.42576+1.3432i,-0.5743-0.89002i,1.0412-0.38941i,-0.54152+1.3073i,-0.46089-1.0116i,1.0354-0.22325i
1.5717+0.1958i,0.85754+0.62645i,-2.1229+0.12928i,0.92467+0.12899i,1.1319-0.26751i,-2.1377+0.15769i,1.1589+0.098524i,0.89573-0.26327i
-1.3365+0.53732i,0.88786+0.16461i,-0.15031-0.5327i,-0.77962+0.73457i,0.98579-0.2545i,-0.27681-0.46183i,-0.68915+0.74942i,1.0153-0.34129i
0.47939-0.72602i,0.79843-0.88493i,-0.78574+1.4359i,-0.26136-0.99526i,1.0658-0.36928i,-0.88084+1.391i,-0.12187-1.1214i,1.0114-0.18926i
0.1339+0.18312i,0.31692-0.65109i,-2.0025-0.24723i,0.82629+0.44238i,1.117-0.22684i,-2.0234-0.19928i,1.0513+0.4404i,0.89672-0.27267i
-0.18705+0.67999i,-0.56833-0.15462i,0.065088-0.24563i,-0.97268+0.46984i,0.97729-0.25788i,-0.074635-0.19348i,-0.89731+0.46523i,1.0362-0.30508i
-0.51995-1.1911i,-0.082285+0.20677i,-1.161+1.4086i,0.067033-0.99534i,1.0891-0.34191i,-1.2342+1.3618i,0.23351-1.1174i,0.98398-0.16427i
1.2208+0.96668i,0.69519+0.78184i,-1.7763-0.5651i,0.63398+0.70629i,1.0969-0.1918i,-1.8095-0.50075i,0.84223+0.72843i,0.90689-0.27988i
-1.4967-0.22372i,0.80843+0.12045i,0.17108+0.092535i,-1.0706+0.15864i,0.97626-0.26255i,0.024409+0.12271i,-1.0024+0.13104i,1.0498-0.26314i
0.93422-0.3993i,0.99442-0.77001i,-1.5127+1.2633i,0.37671-0.89134i,1.109-0.30809i,-1.5652+1.2215i,0.56832-1.0009i,0.95616-0.14884i
-0.1438+0.36515i,0.28502-0.55997i,-1.4686-0.79424i,0.36873+0.89383i,1.0734-0.16363i,-1.5191-0.71847i,0.55449+0.93358i,0.92486-0.28201i
-0.42048+0.32378i,-0.54563-0.36513i,0.15774+0.44439i,-1.0641-0.16626i,0.98263-0.26622i,0.011085+0.45156i,-0.99451-0.21769i,1.0547-0.21827i
0.15433-1.1289i,-0.011521+0.23425i,-1.805+1.014i,0.63575-0.69504i,1.1237-0.26917i,-1.84+0.98349i,0.84811-0.78479i,0.9311-0.14247i
0.52832+1.4167i,0.47612+0.85648i,-1.1119-0.91392i,0.058841+0.9862i,1.0488-0.14294i,-1.1828-0.83302i,0.21874+1.0356i,0.94838-0.27684i
-1.2091-0.976i,0.8129+0.06904i,0.027478+0.77152i,-0.95472-0.47098i,0.99565-0.26679i,-0.11227+0.75689i,-0.87534-0.54433i,1.0503-0.17356i
1.1359+0.18942i,1.1322-0.57543i,-2.0083+0.68526i,0.81776-0.42764i,1.1319-0.22698i,-2.0308+0.67088i,1.0444-0.49198i,0.91158-0.14365i
-0.50726+0.28098i,0.22235-0.54633i,-0.74333-0.91477i,-0.26303+0.97462i,1.0252-0.12969i,-0.83564-0.83564i,-0.12969+1.0252i,0.97462-0.26303i
-0.35949-0.034946i,-0.42833-0.54635i,-0.20537+1.0383i,-0.75456-0.72401i,1.014-0.26246i,-0.3321+1.0053i,-0.65811-0.81485i,1.0374-0.13204i
0.6219-0.73961i,-0.0051723+0.31303i,-2.1023+0.30954i,0.9045-0.11753i,1.133-0.18359i,-2.1187+0.31427i,1.1375-0.1532i,0.89967-0.1501i
-0.26558+1.4215i,0.25457+0.83195i,-0.40114-0.79963i,-0.56325+0.8611i,1.0047-0.12317i,-0.51349-0.72911i,-0.45446+0.90452i,1.0005-0.24023i
-0.54867-1.4645i,0.88513+0.063996i,-0.51607+1.2158i,-0.48508-0.89944i,1.0359-0.25191i,-0.62505+1.1694i,-0.36607-1.0013i,1.0174-0.096369i
0.95561+0.8433i,1.1775-0.3469i,-2.0782-0.076082i,0.8877+0.20275i,1.1269-0.1412i,-2.0953-0.051437i,1.1186+0.19632i,0.89658-0.15895i
-0.75366-0.073012i,0.18465-0.61119i,-0.12043-0.58322i,-0.8107+0.65817i,0.98922-0.12212i,-0.2494-0.5273i,-0.72195+0.6872i,1.0231-0.20914i
-0.090071-0.21276i,-0.24919-0.65154i,-0.87206+1.2841i,-0.17474-0.97954i,1.0593-0.23441i,-0.96048+1.2307i,-0.030011-1.0845i,0.99264-0.068509i
0.7561-0.2203i,-0.081242+0.39055i,-1.9392-0.43376i,0.76986+0.49981i,1.1142-0.10186i,-1.9639-0.39065i,0.99042+0.5205i,0.90252-0.16715i
-0.89923+1.0166i,0.084978+0.7249i,0.070199-0.29049i,-0.97992+0.38751i,0.97993-0.12479i,-0.070231-0.25378i,-0.90467+0.39675i,1.0397-0.1714i
0.27501-1.5222i,0.98064+0.13852i,-1.2363+1.235i,0.14399-0.95656i,1.082-0.20988i,-1.3036+1.1815i,0.31492-1.0563i,0.96607-0.049533i
0.40755+1.3196i,1.1291-0.14109i,-1.7005-0.72872i,0.56387+0.74286i,1.0962-0.06737i,-1.7386-0.67066i,0.76699+0.78609i,0.91667-0.17175i
-0.71919-0.56849i,0.21704-0.72236i,0.15153+0.045908i,-1.0537+0.077671i,0.97765-0.12914i,0.0059811+0.060727i,-0.98406+0.064066i,1.0486-0.12938i
0.20966-0.12569i,-0.061634-0.66206i,-1.5713+1.0721i,0.43791-0.83346i,1.102-0.17887i,-1.6189+1.0251i,0.63287-0.91973i,0.94067-0.039511i
0.57411+0.20707i,-0.22297+0.4141i,-1.3871-0.93281i,0.29168+0.90689i,1.0745-0.039059i,-1.4432-0.86503i,0.47209+0.96607i,0.9373-0.17026i
-1.1854+0.37664i,0.0014611+0.58024i,0.11569+0.38904i,-1.0247-0.23889i,0.98248-0.13303i,-0.028138+0.38145i,-0.95233-0.27575i,1.0487-0.085941i
0.99432-1.1321i,1.0441+0.29285i,-1.8425+0.81073i,0.67657-0.62353i,1.1174-0.14252i,-1.8741+0.77626i,0.89092-0.68936i,0.91931-0.037506i
-0.34976+1.4244i,1.019-0.0041598i,-1.0319-1.0273i,-0.018026+0.97516i,1.0512-0.017711i,-1.1085-0.95618i,0.13672+1.0424i,0.96196-0.16092i
-0.35337-0.99601i,0.33668-0.8272i,-0.033159+0.70144i,-0.89653-0.52917i,0.99393-0.13436i,-0.16862+0.67316i,-0.81323-0.58703i,1.0401-0.044063i
0.35135+0.17686i,0.080727-0.59395i,-2.0221+0.47644i,0.83537-0.34898i,1.1269-0.10246i,-2.043+0.45877i,1.0625-0.38919i,0.90437-0.041697i
0.21862+0.38573i,-0.38554+0.35122i,-0.67161-1.0049i,-0.33281+0.94093i,1.0283-0.0034832i,-0.76914-0.9372i,-0.20402+1.0078i,0.98778-0.14285i
-1.0758-0.25641i,0.0052816+0.45375i,-0.27924+0.94898i,-0.68272-0.76302i,1.0109-0.13129i,-0.40059+0.90372i,-0.58158-0.83718i,1.0238-0.0065505i
1.3816-0.43271i,1.0308+0.49436i,-2.092+0.10201i,0.89806-0.038634i,1.1296-0.06061i,-2.1086+0.10359i,1.1301-0.0504i,0.89752-0.049577i
-1.0686+1.0906i,0.89977+0.045604i,-0.34363-0.87009i,-0.61983+0.80808i,1.0079+0.0041021i,-0.46026-0.81248i,-0.51463+0.8666i,1.0118-0.11621i
0.25231-1.151i,0.52623-0.87301i,-0.59684+1.1043i,-0.40582-0.91622i,1.0317-0.1224i,-0.69985+1.0474i,-0.28174-1i,1.0018+0.024303i
0.22138+0.53521i,0.14442-0.49125i,-2.0451-0.27568i,0.85836+0.27505i,1.1253-0.019083i,-2.0643-0.2546i,1.0869+0.29193i,0.89947-0.058244i
-0.10982+0.28369i,-0.51347+0.20219i,-0.081785-0.63915i,-0.84921+0.59071i,0.99184+0.0061118i,-0.2137-0.59726i,-0.76283+0.63394i,1.0312-0.082108i
-0.6697-0.66773i,0.064911+0.39071i,-0.95297+1.1495i,-0.094822-0.97299i,1.0546-0.1068i,-1.0353+1.0874i,0.054928-1.0586i,0.97647+0.046966i
1.3312+0.33559i,0.9238+0.69015i,-1.8866-0.61951i,0.72065+0.55937i,1.1144+0.020063i,-1.9149-0.58087i,0.9377+0.60242i,0.90996-0.064724i
-1.5037+0.40772i,0.82388+0.024278i,0.086947-0.33806i,-0.99711+0.31162i,0.98161+0.0041061i,-0.054835-0.31602i,-0.92284+0.33456i,1.0438-0.04251i
0.89386-0.92057i,0.74054-0.82729i,-1.3107+1.0782i,0.21779-0.92753i,1.0773-0.084212i,-1.3723+1.0178i,0.39332-1.0065i,0.95081+0.060834i
-0.16607+0.74947i,0.12857-0.40875i,-1.6331-0.89589i,0.49941+0.78468i,1.0979+0.054982i,-1.676-0.84361i,0.69817+0.84907i,0.92776-0.066304i
-0.24131,-0.56183,0.14519,-1.0482,0.97809,7.9095e-15,-0.97809,1.0482
