Col0,Col1,Col2,Col3,Col4,Col5,Col6
-0.13009+0.23505i,0.59315-0.81765i,0.27814+0.20516i,-1.0091+0.38754i,0.80331-0.62048i,0.14827+0.27739i,-0.9622+0.32321i,0.88287-0.62376i
-0.57188-0.79489i,0.18795-1.1572i,-1.1093+1.6821i,0.13387-0.96288i,0.9658-0.6502i,-1.1689+1.6597i,0.28683-1.1284i,0.86149-0.45043i
1.2763+0.64208i,-0.29177-0.15061i,-1.4871-0.31313i,0.547+0.74923i,0.90089-0.48978i,-1.5124-0.22435i,0.71992+0.73021i,0.74093-0.55818i
-1.645+0.054844i,-0.3669+0.30402i,0.3315+0.54473i,-1.07+0.072717i,0.81521-0.62266i,0.19641+0.59455i,-1.0257-0.014501i,0.90278-0.57901i
1.144-0.68623i,0.75934+0.32973i,-1.4342+1.4899i,0.42635-0.82855i,0.97728-0.60196i,-1.4736+1.4736i,0.60196-0.97728i,0.82855-0.42635i
-0.41515+0.7013i,1.1201+0.17272i,-1.162-0.49663i,0.27068+0.90335i,0.87195-0.47146i,-1.2051-0.39812i,0.41951+0.8981i,0.75554-0.56433i
-0.18376-0.056121i,0.67397-0.86633i,0.26777+0.87893i,-1.0278-0.24179i,0.83366-0.61981i,0.13439+0.90601i,-0.97769-0.35112i,0.91335-0.52973i
-0.052247-0.75465i,0.37188-1.0352i,-1.6854+1.2075i,0.65771-0.61139i,0.98058-0.55233i,-1.7086+1.2033i,0.85039-0.73719i,0.79722-0.41329i
0.68614+1.1047i,-0.39429-0.1979i,-0.80715-0.56708i,-0.036525+0.95977i,0.8463-0.46146i,-0.87041-0.46524i,0.086483+0.96005i,0.77773-0.56359i
-1.4091-0.74676i,-0.34069+0.12291i,0.096171+1.1715i,-0.88907-0.52359i,0.8566-0.61042i,-0.028912+1.1777i,-0.82562-0.65171i,0.91369-0.47933i
1.3928+0.01099i,0.72672+0.47891i,-1.8393+0.86363i,0.80583-0.33578i,0.97569-0.50379i,-1.8514+0.87567i,1.0084-0.43462i,0.77078-0.4099i
-0.85924+0.46863i,0.93612+0.23461i,-0.45945-0.52227i,-0.342+0.91503i,0.82595-0.45832i,-0.54313-0.42387i,-0.2439+0.91256i,0.80451-0.55408i
0.0075971-0.27285i,0.82112-0.86549i,-0.16342+1.3914i,-0.67023-0.7444i,0.88167-0.59365i,-0.27461+1.3806i,-0.58738-0.88586i,0.90408-0.43125i
0.27-0.46292i,0.47073-0.87426i,-1.8824+0.49242i,0.85762-0.03151i,0.96333-0.45865i,-1.89+0.52303i,1.0621-0.10185i,0.7518-0.41388i
0.008733+1.1629i,-0.4682-0.32485i,-0.15432-0.37161i,-0.61406+0.77607i,0.81239-0.46006i,-0.25653-0.28304i,-0.53747+0.76338i,0.83252-0.53504i
-0.80237-1.2832i,-0.25084+0.0075251i,-0.48264+1.5155i,-0.39546-0.88284i,0.90644-0.56939i,-0.57593+1.493i,-0.28925-1.0306i,0.8859-0.38856i
1.2211+0.75399i,0.60967+0.62392i,-1.813+0.13019i,0.81009+0.26939i,0.94482-0.41889i,-1.8226+0.17951i,1.0084+0.22651i,0.74197-0.42225i
-1.1102-0.033555i,0.79425+0.21625i,0.077887-0.13498i,-0.8252+0.55931i,0.80644-0.46441i,-0.039025-0.061628i,-0.76462+0.53045i,0.85843-0.50683i
0.3246-0.26932i,0.99121-0.78305i,-0.82773+1.5311i,-0.09416-0.92643i,0.92863-0.53825i,-0.90101+1.5033i,0.036941-1.0727i,0.86143-0.35368i
0.31249-0.10785i,0.48322-0.72856i,-1.6405-0.1884i,0.67048+0.53594i,0.922-0.38594i,-1.6585-0.12234i,0.85539+0.51705i,0.74187-0.43176i
-0.5214+0.86971i,-0.46996-0.50018i,0.21489+0.15952i,-0.95471+0.28879i,0.80823-0.46901i,0.088568+0.21382i,-0.90314+0.23987i,0.87929-0.47087i
-0.039219-1.4074i,-0.14808-0.024106i,-1.163+1.4366i,0.20221-0.87266i,0.94628-0.50144i,-1.2163+1.41i,0.35716-1.0096i,0.83354-0.32806i
0.67005+1.2965i,0.42427+0.71407i,-1.3849-0.43379i,0.45529+0.74132i,0.89699-0.36065i,-1.4166-0.35483i,0.62107+0.7409i,0.75099-0.43916i
-1.0265-0.64205i,0.72694+0.16i,0.24449+0.47853i,-0.99071-0.0064586i,0.81722-0.47161i,0.11494+0.51186i,-0.94039-0.076928i,0.89283-0.42942i
0.58397-0.011102i,1.1313-0.61849i,-1.4544+1.2419i,0.46329-0.72902i,0.95791-0.46066i,-1.4898+1.2227i,0.63868-0.84964i,0.8054-0.31217i
0.12518+0.1246i,0.43916-0.64164i,-1.074-0.58437i,0.18841+0.86552i,0.87204-0.34317i,-1.1229-0.49776i,0.33136+0.8766i,0.76784-0.44165i
-0.75513+0.3945i,-0.38285-0.67382i,0.16563+0.7869i,-0.93115-0.29546i,0.83224-0.47027i,0.039273+0.79942i,-0.87433-0.38643i,0.8977-0.3853i
0.62885-1.1208i,-0.082709+0.013425i,-1.6731+0.96671i,0.66296-0.51209i,0.96263-0.41792i,-1.6946+0.95996i,0.85335-0.61082i,0.78006-0.30537i
-0.085264+1.4603i,0.21265+0.71821i,-0.7406-0.62853i,-0.10145+0.89725i,0.84932-0.33301i,-0.80873-0.54037i,0.017357+0.91211i,0.79013-0.43709i
-0.59197-1.1359i,0.73578+0.11783i,-0.011719+1.0512i,-0.78379-0.54844i,0.85167-0.46349i,-0.12891+1.0451i,-0.71353-0.65654i,0.89356-0.34156i
0.62134+0.41088i,1.1986-0.40196i,-1.798+0.63863i,0.78183-0.24564i,0.96019-0.37538i,-1.8108+0.64792i,0.98038-0.31896i,0.76019-0.3061i
-0.14319+0.12822i,0.38698-0.63081i,-0.41946-0.56561i,-0.38375+0.83488i,0.8307-0.32909i,-0.50648-0.48221i,-0.28793+0.84585i,0.81504-0.42425i
-0.67507-0.051976i,-0.22232-0.79602i,-0.26774+1.2432i,-0.56529-0.73988i,0.87354-0.45033i,-0.37083+1.2225i,-0.47613-0.85975i,0.88108-0.30113i
1.0045-0.56298i,-0.085954+0.07981i,-1.8181+0.29022i,0.80916+0.041906i,0.951-0.33513i,-1.8283+0.31724i,1.0083-0.004839i,0.74774-0.31206i
-0.80082+1.1992i,0.026568+0.63563i,-0.14331-0.40585i,-0.62927+0.68649i,0.81767-0.32983i,-0.24699-0.33303i,-0.55299+0.68672i,0.8396-0.4029i
0.07331-1.3228i,0.79216+0.13163i,-0.57495+1.3425i,-0.29934-0.85102i,0.89574-0.43048i,-0.66058+1.3124i,-0.18782-0.9759i,0.86186-0.26652i
0.3644+0.81897i,1.1766-0.18214i,-1.7331-0.044386i,0.74379+0.32044i,0.93603-0.29902i,-1.7469+8.3794e-14i,0.93603+0.29902i,0.74379-0.32044i
-0.31673-0.083317i,0.3749-0.68176i,0.060193-0.16911i,-0.81309+0.46885i,0.81116-0.33333i,-0.05619-0.11163i,-0.75094+0.45296i,0.86094-0.37379i
-0.38807-0.3031i,-0.02928-0.83577i,-0.90111+1.3384i,-0.014095-0.87165i,0.91621-0.40427i,-0.96777+1.3049i,0.1209-0.99411i,0.83821-0.23954i
1.0111+0.048584i,-0.1591+0.12518i,-1.5534-0.33301i,0.59407+0.56127i,0.91676-0.26848i,-1.5765-0.27355i,0.77272+0.56164i,0.74843-0.32833i
-1.2529+0.6129i,-0.092049+0.4955i,0.17122+0.11725i,-0.917+0.20556i,0.81148-0.33754i,0.047371+0.15616i,-0.86225+0.17019i,0.87666-0.33854i
0.756-1.1152i,0.84924+0.21792i,-1.2125+1.231i,0.26073-0.801i,0.93311-0.37258i,-1.2607+1.2003i,0.41792-0.9137i,0.81283-0.22111i
-0.13267+1.0234i,1.0797-0.0075871i,-1.2989-0.54858i,0.37689+0.74002i,0.895-0.24447i,-1.336-0.47804i,0.53675+0.75676i,0.76081-0.33295i
-0.27176-0.38814i,0.43279-0.75509i,0.17967+0.42123i,-0.93131-0.07542i,0.81838-0.34041i,0.054296+0.44022i,-0.87656-0.13135i,0.88508-0.29945i
-0.06984-0.29792i,0.1458-0.79166i,-1.4775+1.031i,0.49691-0.64773i,0.94496-0.3368i,-1.5096+1.0087i,0.67279-0.74414i,0.78859-0.21121i
0.70966+0.50384i,-0.274+0.10927i,-0.99684-0.67184i,0.11583+0.83905i,0.87272-0.22734i,-1.0511-0.59543i,0.25367+0.86543i,0.77923-0.33201i
-1.3171-0.093535i,-0.12632+0.34513i,0.086015+0.70953i,-0.85569-0.34473i,0.83099-0.3401i,-0.034841+0.7092i,-0.79365-0.41992i,0.88536-0.2592i
1.2286-0.56502i,0.86018+0.36239i,-1.6695+0.75825i,0.67062-0.42886i,0.95079-0.29866i,-1.6895+0.74892i,0.8598-0.50392i,0.76812-0.20889i
-0.70668+0.90229i,0.94721+0.091171i,-0.67896-0.69318i,-0.16137+0.84917i,0.85189-0.21684i,-0.75156-0.61679i,-0.046478+0.87783i,0.80137-0.32394i
0.0083684-0.61285i,0.56134-0.80197i,-0.098832+0.95092i,-0.69906-0.5746i,0.84798-0.33514i,-0.20968+0.93376i,-0.62327-0.66552i,0.87762-0.22055i
0.11384-0.096407i,0.26186-0.69144i,-1.7697+0.44001i,0.76473-0.16792i,0.95018-0.26006i,-1.783+0.44662i,0.96057-0.21856i,0.75359-0.21239i
0.26423+0.67699i,-0.38459+0.016546i,-0.37817-0.61348i,-0.42566+0.77046i,0.83433-0.21218i,-0.46845-0.54307i,-0.33231+0.79417i,0.82458-0.308i
-1.0085-0.68763i,-0.089842+0.23194i,-0.3548+1.1193i,-0.47858-0.74169i,0.86767-0.32451i,-0.45126+1.0894i,-0.38408-0.843i,0.86286-0.18604i
1.334+0.1538i,0.79603+0.52615i,-1.7691+0.10773i,0.77056+0.10749i,0.94329-0.22293i,-1.7814+0.13141i,0.96579+0.082103i,0.74644-0.21939i
-1.1477+0.45497i,0.82816+0.11246i,-0.12526-0.44392i,-0.64968+0.61214i,0.8215-0.21208i,-0.23067-0.38486i,-0.57429+0.62452i,0.84612-0.28441i
0.42464-0.61002i,0.73246-0.78287i,-0.65479+1.1965i,-0.2178-0.82938i,0.88819-0.30774i,-0.73403+1.1592i,-0.10156-0.93449i,0.84287-0.15772i
0.077204+0.15541i,0.30223-0.58071i,-1.6688-0.20603i,0.68858+0.36865i,0.93086-0.18903i,-1.6861-0.16607i,0.87609+0.367i,0.74726-0.22723i
-0.13048+0.56606i,-0.44476-0.13842i,0.05424-0.20469i,-0.81057+0.39154i,0.81441-0.2149i,-0.062195-0.16124i,-0.74776+0.38769i,0.86353-0.25423i
-0.46754-0.99419i,-0.020659+0.18572i,-0.96748+1.1738i,0.055861-0.82945i,0.90762-0.28493i,-1.0285+1.1348i,0.19459-0.93118i,0.81998-0.13689i
1.0423+0.80933i,0.65639+0.66096i,-1.4803-0.47092i,0.52832+0.58858i,0.91408-0.15983i,-1.5079-0.41729i,0.70186+0.60702i,0.75574-0.23323i
-1.2807-0.19233i,0.76231+0.083149i,0.14256+0.077112i,-0.89219+0.1322i,0.81355-0.21879i,0.020341+0.10226i,-0.83535+0.1092i,0.87487-0.21929i
0.80249-0.32476i,0.90041-0.68248i,-1.2606+1.0527i,0.31392-0.74278i,0.92419-0.25674i,-1.3043+1.0179i,0.4736-0.83411i,0.7968-0.12403i
-0.15193+0.29426i,0.28008-0.50527i,-1.2238-0.66187i,0.30727+0.74486i,0.89453-0.13636i,-1.2659-0.59873i,0.46208+0.77799i,0.77071-0.23501i
-0.32803+0.28181i,-0.42586-0.31684i,0.13145+0.37033i,-0.88677-0.13855i,0.81886-0.22185i,0.0092376+0.3763i,-0.82876-0.18141i,0.87891-0.18189i
0.098448-0.95464i,0.033848+0.20809i,-1.5042+0.84501i,0.52979-0.5792i,0.93643-0.22431i,-1.5333+0.81958i,0.70676-0.65399i,0.77592-0.11872i
0.46047+1.1963i,0.46916+0.72769i,-0.92655-0.7616i,0.049034+0.82183i,0.874-0.11912i,-0.98566-0.69418i,0.18229+0.86304i,0.79031-0.2307i
-1.0353-0.83076i,0.76556+0.04765i,0.022898+0.64293i,-0.7956-0.39248i,0.82971-0.22233i,-0.093561+0.63074i,-0.72945-0.45361i,0.87527-0.14463i
0.96411+0.17689i,1.0193-0.5151i,-1.6736+0.57105i,0.68147-0.35637i,0.94327-0.18915i,-1.6923+0.55907i,0.87032-0.40998i,0.75965-0.11971i
-0.44749+0.2136i,0.23256-0.49367i,-0.61945-0.76231i,-0.21919+0.81219i,0.85434-0.10807i,-0.69637-0.69637i,-0.10807+0.85434i,0.81219-0.21919i
-0.28512-0.0071842i,-0.32733-0.47074i,-0.17115+0.86529i,-0.6288-0.60334i,0.845-0.21872i,-0.27675+0.83773i,-0.54842-0.67904i,0.86447-0.11003i
0.49681-0.63955i,0.035233+0.27258i,-1.7519+0.25795i,0.75375-0.097939i,0.94415-0.15299i,-1.7656+0.2619i,0.94791-0.12767i,0.74972-0.12508i
-0.21033+1.2089i,0.27966+0.71097i,-0.33428-0.66636i,-0.46937+0.71759i,0.83729-0.10264i,-0.42791-0.60759i,-0.37872+0.75377i,0.83377-0.20019i
-0.475-1.2458i,0.82452+0.050536i,-0.43006+1.0132i,-0.40424-0.74953i,0.86326-0.20992i,-0.52088+0.9745i,-0.30506-0.8344i,0.8478-0.080307i
0.80357+0.72896i,1.0606-0.31891i,-1.7318-0.063402i,0.73975+0.16896i,0.93906-0.11766i,-1.7461-0.042864i,0.93215+0.1636i,0.74715-0.13246i
-0.64191-0.087777i,0.20603-0.54674i,-0.10036-0.48601i,-0.67558+0.54848i,0.82435-0.10176i,-0.20783-0.43942i,-0.60162+0.57267i,0.85256-0.17428i
-0.071814-0.14979i,-0.17651-0.56104i,-0.72671+1.0701i,-0.14561-0.81628i,0.88276-0.19534i,-0.8004+1.0256i,-0.025009-0.90377i,0.8272-0.057091i
0.62031-0.21152i,-0.031442+0.33549i,-1.616-0.36146i,0.64155+0.41651i,0.92851-0.084885i,-1.6366-0.32554i,0.82535+0.43375i,0.7521-0.13929i
-0.75022+0.87537i,0.13335+0.62467i,0.058499-0.24207i,-0.8166+0.32292i,0.81661-0.10399i,-0.058526-0.21148i,-0.75389+0.33063i,0.86643-0.14283i
0.22357-1.2968i,0.90216+0.11939i,-1.0303+1.0292i,0.11999-0.79714i,0.9017-0.1749i,-1.0863+0.98457i,0.26244-0.88022i,0.80506-0.041278i
0.3346+1.128i,1.0232-0.14123i,-1.4171-0.60726i,0.46989+0.61905i,0.91351-0.056141i,-1.4489-0.55888i,0.63916+0.65507i,0.76389-0.14313i
-0.60075-0.50188i,0.23797-0.63764i,0.12628+0.038257i,-0.87807+0.064726i,0.81471-0.10762i,0.0049843+0.050606i,-0.82005+0.053388i,0.87382-0.10782i
0.16558-0.076932i,-0.017967-0.57212i,-1.3094+0.89338i,0.36492-0.69455i,0.91835-0.14906i,-1.3491+0.85429i,0.52739-0.76645i,0.78389-0.032925i
0.48108+0.14522i,-0.15215+0.35299i,-1.1559-0.77734i,0.24307+0.75574i,0.89545-0.032549i,-1.2027-0.72086i,0.39341+0.80506i,0.78108-0.14189i
-1.001+0.34059i,0.058772+0.50623i,0.096406+0.3242i,-0.85395-0.19907i,0.81874-0.11086i,-0.023448+0.31788i,-0.79361-0.22979i,0.87392-0.071618i
0.83517-0.96941i,0.95244+0.25432i,-1.5354+0.67561i,0.56381-0.51961i,0.93119-0.11877i,-1.5617+0.64689i,0.74243-0.57447i,0.76609-0.031255i
-0.30836+1.2121i,0.93368-0.020609i,-0.85989-0.8561i,-0.015022+0.81263i,0.87599-0.014759i,-0.92373-0.79682i,0.11393+0.86867i,0.80163-0.1341i
-0.28424-0.85406i,0.34257-0.72251i,-0.027632+0.58454i,-0.74711-0.44097i,0.82827-0.11197i,-0.14051+0.56096i,-0.67769-0.48919i,0.86676-0.036719i
0.2724+0.17028i,0.10355-0.51725i,-1.6851+0.39703i,0.69614-0.29081i,0.93908-0.08538i,-1.7025+0.38231i,0.88542-0.32432i,0.75364-0.034747i
0.19576+0.29981i,-0.28953+0.29814i,-0.55968-0.83739i,-0.27734+0.78411i,0.85689-0.0029027i,-0.64095-0.781i,-0.17002+0.83986i,0.82315-0.11904i
-0.92004-0.19343i,0.057086+0.40214i,-0.2327+0.79082i,-0.56893-0.63585i,0.84239-0.10941i,-0.33382+0.7531i,-0.48465-0.69765i,0.8532-0.0054588i
1.1679-0.37935i,0.93814+0.42807i,-1.7433+0.085011i,0.74838-0.032195i,0.94132-0.050509i,-1.7571+0.086323i,0.94173-0.042i,0.74793-0.041314i
-0.91679+0.92603i,0.8358+0.027619i,-0.28636-0.72507i,-0.51653+0.6734i,0.8399+0.0034185i,-0.38355-0.67707i,-0.42886+0.72216i,0.84315-0.096841i
0.22928-0.97468i,0.50529-0.75745i,-0.49737+0.92023i,-0.33818-0.76352i,0.85978-0.102i,-0.58321+0.87283i,-0.23479-0.83337i,0.83481+0.020253i
0.15599+0.45975i,0.16008-0.43304i,-1.7043-0.22973i,0.7153+0.22921i,0.93772-0.015902i,-1.7202-0.21217i,0.90575+0.24327i,0.74956-0.048536i
-0.07049+0.2245i,-0.39728+0.17128i,-0.068154-0.53262i,-0.70767+0.49226i,0.82654+0.0050932i,-0.17809-0.49772i,-0.63569+0.52829i,0.85932-0.068424i
-0.5883-0.54642i,0.10212+0.35018i,-0.79414+0.95792i,-0.079018-0.81082i,0.87882-0.089003i,-0.86278+0.9062i,0.045774-0.88213i,0.81372+0.039138i
1.1318+0.27158i,0.84525+0.59648i,-1.5722-0.51626i,0.60054+0.46614i,0.92863+0.016719i,-1.5957-0.48405i,0.78142+0.50202i,0.7583-0.053937i
-1.2845+0.34587i,0.77332+0.016754i,0.072456-0.28171i,-0.83092+0.25968i,0.81801+0.0034217i,-0.045696-0.26335i,-0.76904+0.2788i,0.86984-0.035425i
0.76825-0.77122i,0.68838-0.71539i,-1.0923+0.8985i,0.18149-0.77294i,0.89777-0.070177i,-1.1436+0.84815i,0.32777-0.83874i,0.79235+0.050695i
-0.17036+0.6266i,0.15082-0.36508i,-1.3609-0.74658i,0.41618+0.6539i,0.9149+0.045819i,-1.3966-0.70301i,0.58181+0.70756i,0.77314-0.055253i
-0.17742,-0.43796,0.12099,-0.87348,0.81507,3.6307e-15,-0.81507,0.87348
