Col0,Col1,Col2,Col3,Col4,Col5,Col6
-0.37969+0.040933i,-0.37969+0.040933i,-0.13207+2.2517i,-0.034126+0.030276i,-0.044179+0.030276i,-2.4694+0.57246i,-0.24681+0.50648i,-0.50901+0.57489i
-0.07375-0.1511i,-0.07375-0.1511i,1.8828-0.85953i,-0.009106-0.013769i,-0.019159-0.013769i,0.93355+1.6295i,-0.052296-0.19332i,-0.31445-0.12485i
-0.18541+0.19119i,-0.18541+0.19119i,-1.6616-1.6373i,-0.00014797+0.035975i,-0.010201+0.035975i,1.7858-1.3178i,0.24536+0.46753i,-0.016737+0.53605i
-0.31736-0.14301i,-0.31736-0.14301i,-1.2718+1.9466i,-0.038725+0.0034467i,-0.048778+0.0034467i,-2.4389-0.92735i,-0.40481+0.1491i,-0.66685+0.21768i
-0.0022356+0.029107i,-0.0022356+0.029107i,2.0286+0.31887i,0.011716+0.0037511i,0.0016636+0.0037511i,0.14597+2.0135i,0.2982-0.022206i,0.036205+0.046429i
-0.35323+0.097757i,-0.35323+0.097757i,-0.63996-2.1476i,-0.027157+0.035668i,-0.03721+0.035668i,1.9936-0.23226i,-0.1321+0.55732i,-0.39404+0.62601i
-0.12694-0.17906i,-0.12694-0.17906i,-2.0836+1.119i,-0.017626-0.013704i,-0.027679-0.013704i,-1.4726-2.1275i,-0.17121-0.16335i,-0.4331-0.094607i
-0.1234+0.17752i,-0.1234+0.17752i,1.5466+1.4031i,0.0066249+0.030245i,-0.0034279+0.030245i,-0.91742+2.0157i,0.31921+0.3644i,0.057377+0.4332i
-0.35289-0.094167i,-0.35289-0.094167i,0.50313-2.0812i,-0.039998+0.01193i,-0.050051+0.01193i,1.7383+0.63056i,-0.39408+0.27127i,-0.65586+0.34013i
-0.0027771-0.032254i,-0.0027771-0.032254i,-2.3644+0.01428i,0.0075492-0.0038147i,-0.0025036-0.0038147i,-0.014344-2.4745i,0.21359-0.11338i,-0.04814-0.04446i
-0.31035+0.14331i,-0.31035+0.14331i,0.57986+2.0776i,-0.018858+0.038579i,-0.028911+0.038579i,-1.9841+1.3492i,-0.0073051+0.56917i,-0.26898+0.63814i
-0.18559-0.18788i,-0.18559-0.18788i,1.4634-1.4454i,-0.025588-0.01088i,-0.035641-0.01088i,1.2921+1.2541i,-0.27304-0.096951i,-0.53466-0.027924i
-0.069446+0.14568i,-0.069446+0.14568i,-2.0619-1.0694i,0.011205+0.022757i,0.0011519+0.022757i,1.2503-1.9218i,0.35663+0.24425i,0.095059+0.31333i
-0.3707-0.036507i,-0.3707-0.036507i,-0.58194+2.1563i,-0.038468+0.020366i,-0.048521+0.020366i,-2.5225+0.045347i,-0.34453+0.38331i,-0.60605+0.45244i
-0.022599-0.08906i,-0.022599-0.08906i,1.9698-0.40373i,0.0012551-0.0095534i,-0.0087977-0.0095534i,0.68828+1.7493i,0.10559-0.17194i,-0.15588-0.10275i
-0.25563+0.17309i,-0.25563+0.17309i,-1.268-1.8553i,-0.010097+0.038732i,-0.02015+0.038732i,1.8758-0.89696i,0.11461+0.54109i,-0.1468+0.61034i
-0.24332-0.17701i,-0.24332-0.17701i,-1.6036+1.6379i,-0.03215-0.0056403i,-0.042203-0.0056403i,-2.1397-1.4009i,-0.3472-0.0016712i,-0.60856+0.067634i
-0.028804+0.099335i,-0.028804+0.099335i,1.8694+0.75305i,0.013163+0.01431i,0.0031098+0.01431i,-0.19194+2.0413i,0.35433+0.11961i,0.093021+0.18897i
-0.36909+0.023817i,-0.36909+0.023817i,-0.18929-2.1439i,-0.034317+0.027868i,-0.04437+0.027868i,1.8825+0.095035i,-0.26166+0.47348i,-0.52291+0.54289i
-0.059076-0.13551i,-0.059076-0.13551i,-2.2112+0.69052i,-0.0064595-0.012899i,-0.016512-0.012899i,-0.94496-2.3112i,-0.014097-0.19239i,-0.27529-0.12292i
-0.19477+0.18431i,-0.19477+0.18431i,1.1879+1.6892i,-0.0017761+0.036144i,-0.011829+0.036144i,-1.2958+1.8354i,0.22112+0.47632i,-0.040022+0.54584i
-0.29398-0.14797i,-0.29398-0.14797i,0.89399-1.8537i,-0.036627+0.0014263i,-0.04668+0.0014263i,1.5588+0.83644i,-0.38615+0.11201i,-0.64724+0.18159i
-0.0052377+0.043577i,-0.0052377+0.043577i,-2.2621-0.41626i,0.012349+0.0057932i,0.0022965+0.0057932i,0.48286-2.3036i,0.31319+0.0033676i,0.05215+0.073005i
-0.34843+0.080495i,-0.34843+0.080495i,0.13007+2.1347i,-0.027997+0.033658i,-0.03805+0.033658i,-2.2247+0.92376i,-0.15435+0.53246i,-0.41533+0.60216i
-0.10791-0.16698i,-0.10791-0.16698i,1.6875-1.0512i,-0.01475-0.013542i,-0.024803-0.013542i,1.0908+1.4007i,-0.13269-0.17323i,-0.39362-0.10348i
-0.13404+0.17617i,-0.13404+0.17617i,-1.7621-1.3915i,0.0052581+0.031115i,-0.0047947+0.031115i,1.5119-1.5371i,0.30148+0.38187i,0.040599+0.45168i
-0.33225-0.10413i,-0.33225-0.10413i,-0.99046+1.9749i,-0.038563+0.0095484i,-0.048616+0.0095484i,-2.4489-0.48484i,-0.3861+0.23183i,-0.64693+0.30169i
-0.00067096-0.015627i,-0.00067096-0.015627i,1.9614+0.049406i,0.0089067-0.0019091i,-0.0011462-0.0019091i,0.41762+1.8522i,0.23814-0.092656i,-0.022635-0.022743i
-0.31102+0.12772i,-0.31102+0.12772i,-0.8489-1.9887i,-0.020183+0.037147i,-0.030235+0.037147i,1.8782-0.51088i,-0.033933+0.55431i,-0.29465+0.62428i
-0.16361-0.18051i,-0.16361-0.18051i,-1.8579+1.2782i,-0.022725-0.011461i,-0.032778-0.011461i,-1.7404-1.7823i,-0.23768-0.11714i,-0.49834-0.047115i
-0.07953+0.1499i,-0.07953+0.1499i,1.6292+1.1348i,0.010307+0.024199i,0.00025378+0.024199i,-0.55536+2.011i,0.34777+0.26778i,0.087158+0.33786i
-0.35421-0.050319i,-0.35421-0.050319i,0.24222-2.0531i,-0.037773+0.017855i,-0.047826+0.017855i,1.7423+0.36487i,-0.34739+0.34505i,-0.60795+0.41519i
-0.015026-0.072069i,-0.015026-0.072069i,-2.2491+0.25709i,0.0032487-0.0080107i,-0.0068041-0.0080107i,-0.4097-2.3597i,0.13755-0.15888i,-0.12295-0.088687i
-0.2609+0.16077i,-0.2609+0.16077i,0.78811+1.8885i,-0.011692+0.037995i,-0.021745+0.037995i,-1.6461+1.5668i,0.087028+0.53702i,-0.17342+0.60726i
-0.22008-0.17503i,-0.22008-0.17503i,1.2241-1.5589i,-0.029537-0.0069176i,-0.03959-0.0069176i,1.3831+1.0115i,-0.31814-0.030582i,-0.57853+0.039717i
-0.036602+0.10856i,-0.036602+0.10856i,-2.0811-0.80781i,0.012887+0.016137i,0.0028341+0.016137i,0.898-2.038i,0.35573+0.14599i,0.09539+0.21635i
-0.35773+0.0076878i,-0.35773+0.0076878i,-0.30937+2.0976i,-0.03436+0.025469i,-0.044413+0.025469i,-2.3647+0.44226i,-0.27436+0.43976i,-0.53464+0.51017i
-0.046269-0.11995i,-0.046269-0.11995i,1.8234-0.62911i,-0.0039851-0.011903i,-0.014038-0.011903i,0.87954+1.5389i,0.022388-0.18893i,-0.23784-0.11846i
-0.20333+0.17649i,-0.20333+0.17649i,-1.4132-1.6425i,-0.0034055+0.036143i,-0.013458+0.036143i,1.6673-1.1424i,0.19607+0.48268i,-0.064111+0.55319i
-0.27126-0.15147i,-0.27126-0.15147i,-1.3426+1.7202i,-0.034473-0.00042879i,-0.044526-0.00042879i,-2.2501-0.98199i,-0.36582+0.076871i,-0.62595+0.14744i
-0.0093057+0.056734i,-0.0093057+0.056734i,1.8617+0.4806i,0.012781+0.0077802i,0.0027278+0.0077802i,0.11443+1.9258i,0.32514+0.029114i,0.065072+0.099741i
-0.3426+0.063792i,-0.3426+0.063792i,-0.42134-2.0359i,-0.0287+0.031597i,-0.038753+0.031597i,1.8167-0.17392i,-0.17488+0.50614i,-0.4349+0.57682i
-0.090657-0.15446i,-0.090657-0.15446i,-2.029+0.88529i,-0.012-0.013218i,-0.022053-0.013218i,-1.2719-2.0486i,-0.095039-0.18029i,-0.355-0.10955i
-0.14424+0.17358i,-0.14424+0.17358i,1.3225+1.4498i,0.0038314+0.031816i,-0.0062214+0.031816i,-0.93093+1.9065i,0.28211+0.39721i,0.022201+0.468i
-0.31177-0.11263i,-0.31177-0.11263i,0.6386-1.8821i,-0.037027+0.0072943i,-0.047079+0.0072943i,1.5917+0.58653i,-0.37602+0.19359i,-0.63587+0.26444i
7.9892e-07-3.9642e-06i,7.9892e-07-3.9643e-06i,-2.2008-0.16387i,0.010053-4.3165e-07i,-5.5213e-08-4.3165e-07i,0.095934-2.2817i,0.2598-0.070904i,-2.0946e-06-4.9606e-06i
-0.31058+0.11221i,-0.31058+0.11221i,0.36686+1.9967i,-0.021398+0.035612i,-0.031451+0.035612i,-1.9408+1.2136i,-0.059505+0.53742i,-0.31925+0.60837i
-0.14316-0.17227i,-0.14316-0.17227i,1.4823-1.211i,-0.019931-0.011858i,-0.029984-0.011858i,1.2095+1.1699i,-0.20232-0.13449i,-0.46201-0.063482i
-0.089621+0.1527i,-0.089621+0.1527i,-1.8327-1.1475i,0.0092936+0.025491i,-0.00075922+0.025491i,1.2153-1.7094i,0.3366+0.28973i,0.076963+0.36079i
-0.33743-0.062821i,-0.33743-0.062821i,-0.71995+1.9733i,-0.036946+0.015421i,-0.046999+0.015421i,-2.3877-0.066338i,-0.34795+0.30713i,-0.60753+0.37825i
-0.0091328-0.055672i,-0.0091328-0.055672i,1.8687-0.19791i,0.0050407-0.006407i,-0.0050122-0.006407i,0.64614+1.6672i,0.16706-0.14401i,-0.092469-0.072843i
-0.26513+0.14806i,-0.26513+0.14806i,-1.0306-1.816i,-0.013223+0.037117i,-0.023276+0.037117i,1.7299-0.76547i,0.059703+0.53058i,-0.19977+0.60181i
-0.19799-0.17185i,-0.19799-0.17185i,-1.6269+1.4074i,-0.026934-0.0080107i,-0.036987-0.0080107i,-1.9398-1.4119i,-0.28824-0.056927i,-0.54766+0.014352i
-0.044877+0.11634i,-0.044877+0.11634i,1.6789+0.87211i,0.012451+0.01785i,0.0023981+0.01785i,-0.22147+1.9534i,0.35437+0.17151i,0.095007+0.24285i
-0.34569-0.0074211i,-0.34569-0.0074211i,-0.0018651-1.9987i,-0.034259+0.023089i,-0.044312+0.023089i,1.7154+0.10983i,-0.28486+0.40552i,-0.54417+0.47691i
-0.03524-0.10451i,-0.03524-0.10451i,-2.1148+0.47709i,-0.0016846-0.010796i,-0.011737-0.010796i,-0.77015-2.1879i,0.057051-0.18308i,-0.2022-0.11164i
-0.21104+0.16785i,-0.21104+0.16785i,0.96586+1.6874i,-0.0050234+0.03598i,-0.015076+0.03598i,-1.2978+1.7171i,0.17041+0.48662i,-0.088788+0.55811i
-0.24926-0.15359i,-0.24926-0.15359i,0.9855-1.6403i,-0.032274-0.0021171i,-0.042326-0.0021171i,1.4411+0.7738i,-0.34397+0.043777i,-0.60311+0.11533i
-0.014298+0.068583i,-0.014298+0.068583i,-2.073-0.5567i,0.013021+0.0097025i,0.002968+0.0097025i,0.54081-2.0968i,0.33414+0.05484i,0.075049+0.12644i
-0.33583+0.047716i,-0.33583+0.047716i,-0.056202+2.0139i,-0.029265+0.029498i,-0.039317+0.029498i,-2.1536+0.78965i,-0.1936+0.47851i,-0.45263+0.55016i
-0.075123-0.14159i,-0.075123-0.14159i,1.6605-0.82621i,-0.009381-0.012741i,-0.019434-0.012741i,1.0298+1.3207i,-0.058419-0.18461i,-0.3174-0.1129i
-0.15393+0.16984i,-0.15393+0.16984i,-1.5295-1.4251i,0.0023591+0.03235i,-0.0076938+0.03235i,1.431-1.351i,0.26132+0.41036i,0.0023919+0.48213i
-0.29154-0.11971i,-0.29154-0.11971i,-1.0857+1.7722i,-0.035397+0.0051725i,-0.04545+0.0051725i,-2.2875-0.56808i,-0.3639+0.15668i,-0.62277+0.2285i
-0.00062587+0.014584i,-0.00062587+0.014584i,1.825+0.22372i,0.010994+0.0018995i,0.00094161+0.0018995i,0.38071+1.7764i,0.27859-0.04832i,0.019774+0.023551i
-0.30906+0.096873i,-0.30906+0.096873i,-0.63013-1.909i,-0.0225+0.033987i,-0.032553+0.033987i,1.7197-0.42568i,-0.083866+0.5186i,-0.34262+0.59053i
-0.12422-0.16326i,-0.12422-0.16326i,-1.8356+1.0529i,-0.017215-0.01208i,-0.027268-0.01208i,-1.5418-1.7462i,-0.16712-0.14904i,-0.42582-0.077062i
-0.099613+0.15415i,-0.099613+0.15415i,1.4247+1.2086i,0.00818+0.026632i,-0.0018728+0.026632i,-0.5819+1.9175i,0.32331+0.30997i,0.064659+0.382i
-0.32044-0.074022i,-0.32044-0.074022i,0.39369-1.8814i,-0.035992+0.013071i,-0.046045+0.013071i,1.5949+0.3452i,-0.34625+0.26972i,-0.60485+0.3418i
-0.0048005-0.039932i,-0.0048005-0.039932i,-2.1169+0.070746i,0.0066338-0.0047549i,-0.003419-0.0047549i,-0.27247-2.2006i,0.19405-0.12754i,-0.06449-0.055403i
-0.26831+0.13506i,-0.26831+0.13506i,0.57747+1.8409i,-0.014679+0.036107i,-0.024732+0.036107i,-1.63+1.44i,0.032825+0.52185i,-0.22566+0.59404i
-0.1771-0.16758i,-0.1771-0.16758i,1.2708-1.3399i,-0.024352-0.0089228i,-0.034405-0.0089228i,1.293+0.94117i,-0.25767-0.080678i,-0.5161-0.0084317i
-0.053504+0.12273i,-0.053504+0.12273i,-1.875-0.90782i,0.011868+0.019444i,0.0018149+0.019444i,0.9031-1.8325i,0.35039+0.19602i,0.092015+0.26832i
-0.33304-0.021483i,-0.33304-0.021483i,-0.46248+1.9443i,-0.034015+0.020739i,-0.044068+0.020739i,-2.2631+0.31815i,-0.29316+0.37093i,-0.55147+0.44328i
-0.025896-0.089298i,-0.025896-0.089298i,1.7542-0.42178i,0.00044102-0.0095873i,-0.0096118-0.0095873i,0.83239+1.4664i,0.089791-0.17501i,-0.16847-0.10261i
-0.21788+0.15851i,-0.21788+0.15851i,-1.1854-1.633i,-0.0066175+0.03566i,-0.01667+0.03566i,1.5519-0.99257i,0.14436+0.48815i,-0.11384+0.56061i
-0.22804-0.1544i,-0.22804-0.1544i,-1.3936+1.5073i,-0.030038-0.0036379i,-0.040091-0.0036379i,-2.0697-1.0281i,-0.32071+0.012814i,-0.57886+0.085326i
-0.02008+0.07914i,-0.02008+0.07914i,1.6977+0.61799i,0.01308+0.011551i,0.0030275+0.011551i,0.078745+1.8516i,0.34026+0.080356i,0.082167+0.15292i
-0.32818+0.032327i,-0.32818+0.032327i,-0.22762-1.921i,-0.029689+0.027372i,-0.039742+0.027372i,1.6594-0.13245i,-0.21042+0.44973i,-0.46846+0.52235i
-0.061252-0.12848i,-0.061252-0.12848i,-1.9646+0.67367i,-0.0068976-0.012123i,-0.01695-0.012123i,-1.088-1.9664i,-0.022967-0.18631i,-0.28095-0.11364i
-0.16305+0.16506i,-0.16305+0.16506i,1.1134+1.4777i,0.00085469+0.03272i,-0.0091981+0.03272i,-0.95047+1.8033i,0.23931+0.42128i,-0.018618+0.49401i
-0.27164-0.12542i,-0.27164-0.12542i,0.75073-1.6915i,-0.033684+0.0031877i,-0.043737+0.0031877i,1.4693+0.54328i,-0.34986+0.12124i,-0.60773+0.19402i
-0.0024201+0.028115i,-0.0024201+0.028115i,-2.0399-0.3179i,0.011739+0.0037795i,0.001686+0.0037795i,0.18731-2.0991i,0.29453-0.025103i,0.036716+0.047727i
-0.30652+0.081799i,-0.30652+0.081799i,0.17607+1.908i,-0.023482+0.032283i,-0.033535+0.032283i,-1.9004+1.082i,-0.10688+0.49801i,-0.36463+0.57089i
-0.10678-0.15361i,-0.10678-0.15361i,1.4849-0.99497i,-0.014585-0.012134i,-0.024638-0.012134i,1.1421+1.1002i,-0.13225-0.16084i,-0.38996-0.087901i
-0.10941+0.15435i,-0.10941+0.15435i,-1.6178-1.206i,0.0069798+0.02762i,-0.0030731+0.02762i,1.172-1.5196i,0.30808+0.32841i,0.050434+0.4014i
-0.30333-0.083939i,-0.30333-0.083939i,-0.83528+1.7958i,-0.034919+0.010815i,-0.044972+0.010815i,-2.2564-0.17057i,-0.34234+0.23297i,-0.59993+0.30601i
-0.0019136-0.024907i,-0.0019136-0.024907i,1.7625-0.015548i,0.0080314-0.0030668i,-0.0020214-0.0030668i,0.60563+1.6016i,0.21849-0.10965i,-0.039047-0.036556i
-0.27045+0.12188i,-0.27045+0.12188i,-0.81523-1.7663i,-0.016052+0.034975i,-0.026105+0.034975i,1.5935-0.65737i,0.0065779+0.51091i,-0.2509+0.58406i
-0.15741-0.16231i,-0.15741-0.16231i,-1.6341+1.1935i,-0.021799-0.0096576i,-0.031852-0.0096576i,-1.7508-1.4147i,-0.2266-0.10182i,-0.48402-0.028619i
-0.062366+0.12779i,-0.062366+0.12779i,1.4958+0.96884i,0.01115+0.020914i,0.0010973+0.020914i,-0.25667+1.8752i,0.34393+0.21935i,0.086563+0.2926i
-0.31989-0.034479i,-0.31989-0.034479i,0.16145-1.8544i,-0.033632+0.018429i,-0.043685+0.018429i,1.5706+0.11418i,-0.29922+0.33616i,-0.55653+0.40946i
-0.018148-0.074385i,-0.018148-0.074385i,-2.0132+0.28644i,0.0023908-0.0082907i,-0.007662-0.0082907i,-0.61382-2.065i,0.12051-0.16487i,-0.13674-0.091516i
-0.22382+0.14857i,-0.22382+0.14857i,0.76137+1.6707i,-0.0081765+0.035189i,-0.018229+0.035189i,-1.3042+1.6027i,0.11813+0.48732i,-0.13907+0.56073i
-0.20765-0.154i,-0.20765-0.154i,1.0564-1.4389i,-0.027777-0.004991i,-0.03783-0.004991i,1.3448+0.71791i,-0.29622-0.015942i,-0.55336+0.057519i
-0.026525+0.088422i,-0.026525+0.088422i,-1.891-0.67477i,0.01297+0.013317i,0.0029171+0.013317i,0.58249-1.9049i,0.34361+0.10548i,0.086522+0.17899i
-0.31972+0.017678i,-0.31972+0.017678i,-0.22002+1.89i,-0.029973+0.02523i,-0.040026+0.02523i,-2.0843+0.66036i,-0.22526+0.41999i,-0.48229+0.49356i
-0.048985-0.11525i,-0.048985-0.11525i,1.6214-0.6213i,-0.0045545-0.011374i,-0.014607-0.011374i,0.9783+1.2568i,0.011182-0.1855i,-0.24579-0.11188i
-0.17152+0.15934i,-0.17152+0.15934i,-1.3138-1.4425i,-0.00066841+0.032929i,-0.010721+0.032929i,1.3479-1.1888i,0.21629+0.42994i,-0.040621+0.50361i
-0.25212-0.12983i,-0.25212-0.12983i,-1.1605+1.5792i,-0.031896+0.001344i,-0.041948+0.001344i,-2.1313-0.6427i,-0.33401+0.087387i,-0.59087+0.16111i
-0.0052558+0.040572i,-0.0052558+0.040572i,1.6881+0.37502i,0.012293+0.0056285i,0.0022406+0.0056285i,0.34155+1.7142i,0.30766-0.0014501i,0.050861+0.072324i
-0.30299+0.067066i,-0.30299+0.067066i,-0.43389-1.8231i,-0.024341+0.03051i,-0.034394+0.03051i,1.5761-0.35982i,-0.1284+0.47578i,-0.38515+0.54961i
-0.090811-0.1434i,-0.090811-0.1434i,-1.8012+0.84647i,-0.012048-0.012027i,-0.022101-0.012027i,-1.357-1.7037i,-0.097876-0.16993i,-0.35457-0.096056i
-0.11893+0.15336i,-0.11893+0.15336i,1.2311+1.2627i,0.0057067+0.028454i,-0.0043461+0.028454i,-0.61408+1.8301i,0.29111+0.34496i,0.034479+0.41889i
-0.28618-0.092593i,-0.28618-0.092593i,0.52248-1.7146i,-0.033734+0.0086583i,-0.043786+0.0086583i,1.4702+0.32178i,-0.33627+0.19705i,-0.59285+0.27103i
-0.00035878-0.010645i,-0.00035878-0.010645i,-1.9841-0.093031i,0.0092372-0.0013547i,-0.0008156-0.0013547i,-0.15405-2.0466i,0.24035-0.090528i,-0.016168-0.016494i
-0.27157+0.10861i,-0.27157+0.10861i,0.38623+1.7828i,-0.017335+0.033731i,-0.027388+0.033731i,-1.6165+1.3161i,-0.018866+0.49788i,-0.27533+0.57196i
-0.13894-0.15616i,-0.13894-0.15616i,1.3-1.1357i,-0.019285-0.01022i,-0.029338-0.01022i,1.2199+0.88202i,-0.19519-0.12034i,-0.45159-0.046206i
-0.071356+0.13155i,-0.071356+0.13155i,-1.6796-0.98784i,0.010311+0.022255i,0.00025845+0.022255i,0.89608-1.6458i,0.33515+0.24138i,0.078806+0.31557i
-0.30631-0.046394i,-0.30631-0.046394i,-0.59381+1.7925i,-0.033114+0.016169i,-0.043167+0.016169i,-2.163+0.20034i,-0.30305+0.3014i,-0.55934+0.37564i
-0.011905-0.059851i,-0.011905-0.059851i,1.6771-0.23553i,0.0041646-0.0069178i,-0.0058883-0.0069178i,0.78937+1.4095i,0.14914-0.15283i,-0.1071-0.078536i
-0.22885+0.13813i,-0.22885+0.13813i,-0.97645-1.611i,-0.0096896+0.034576i,-0.019742+0.034576i,1.4407-0.86607i,0.091909+0.48417i,-0.16427+0.55851i
-0.18811-0.15246i,-0.18811-0.15246i,-1.4271+1.3075i,-0.0255-0.0061768i,-0.035553-0.0061768i,-1.8968-1.0651i,-0.27062-0.042425i,-0.52675+0.031971i
-0.033512+0.096454i,-0.033512+0.096454i,1.5374+0.73358i,0.012701+0.014994i,0.0026477+0.014994i,0.038533+1.7876i,0.34428+0.13003i,0.088219+0.20448i
-0.31053+0.0038142i,-0.31053+0.0038142i,-0.056307-1.8038i,-0.030117+0.023084i,-0.04017+0.023084i,1.5208-0.10492i,-0.23807+0.38946i,-0.49407+0.46395i
-0.038261-0.10197i,-0.038261-0.10197i,-1.8922+0.4823i,-0.0023556-0.010503i,-0.012408-0.010503i,-0.92042-1.8807i,0.043897-0.18231i,-0.21205-0.10776i
-0.17932+0.15278i,-0.17932+0.15278i,0.91831+1.4892i,-0.0021975+0.032981i,-0.01225+0.032981i,-0.97441+1.7037i,0.19248+0.43633i,-0.06341+0.51093i
-0.23307-0.13297i,-0.23307-0.13297i,0.8422-1.5094i,-0.030042-0.00035517i,-0.040095-0.00035517i,1.3681+0.50251i,-0.31646+0.055243i,-0.57229+0.1299i
-0.0090119+0.051944i,-0.0090119+0.051944i,-1.8825-0.45037i,0.012666+0.0074363i,0.0026134+0.0074363i,0.2611-1.9264i,0.31803+0.022444i,0.062253+0.097149i
-0.29853+0.052747i,-0.29853+0.052747i,0.0056461+1.813i,-0.025073+0.028681i,-0.035126+0.028681i,-1.8609+0.95395i,-0.14833+0.45207i,-0.40405+0.52683i
-0.076286-0.13276i,-0.076286-0.13276i,1.4735-0.79591i,-0.0096105-0.011768i,-0.019663-0.011768i,1.0865+1.0444i,-0.064148-0.1764i,-0.31981-0.1016i
-0.12809+0.15129i,-0.12809+0.15129i,-1.4165-1.2473i,0.0043742+0.029135i,-0.0056787+0.029135i,1.1219-1.3512i,0.27259+0.35955i,0.016988+0.4344i
-0.26906-0.10001i,-0.26906-0.10001i,-0.93034+1.6239i,-0.032443+0.0066092i,-0.042496+0.0066092i,-2.1276-0.26687i,-0.32812+0.16212i,-0.58367+0.23703i
-2.5143e-05+0.0028103i,-2.5143e-05+0.0028103i,1.6524+0.14551i,0.010255+0.00036956i,0.00020256+0.00036956i,0.56489+1.5497i,0.25962-0.07037i,0.0041301+0.0045904i
-0.27171+0.095346i,-0.27171+0.095346i,-0.61982-1.7079i,-0.01852+0.032385i,-0.028573+0.032385i,1.4671-0.57001i,-0.043344+0.48284i,-0.29878+0.55786i
-0.12169-0.14921i,-0.12169-0.14921i,-1.6272+0.99529i,-0.01682-0.010613i,-0.026873-0.010613i,-1.5724-1.4092i,-0.16361-0.13626i,-0.41898-0.061199i
-0.080372+0.1341i,-0.080372+0.1341i,1.32+1.0457i,0.0093639+0.023463i,-0.00068893+0.023463i,-0.29705+1.8037i,0.32422+0.26197i,0.068905+0.33709i
-0.29238-0.057222i,-0.29238-0.057222i,0.30314-1.7118i,-0.032466+0.013969i,-0.042519+0.013969i,1.4465+0.11075i,-0.30466+0.26682i,-0.55992+0.34198i
-0.0070755-0.045764i,-0.0070755-0.045764i,-1.9078+0.11651i,0.0057625-0.0054804i,-0.0042903-0.0054804i,-0.47518-1.9427i,0.17559-0.13905i,-0.079616-0.063837i
-0.23296+0.1273i,-0.23296+0.1273i,0.57334+1.6413i,-0.011147+0.033829i,-0.021199+0.033829i,-1.3132+1.4905i,0.065897+0.47875i,-0.18925+0.55402i
-0.16949-0.14986i,-0.16949-0.14986i,1.1091-1.2489i,-0.023218-0.0071964i,-0.03327-0.0071964i,1.2665+0.66962i,-0.2441-0.066581i,-0.49919+0.0087357i
-0.040928+0.10327i,-0.040928+0.10327i,-1.7161-0.77295i,0.012283+0.016573i,0.0022303+0.016573i,0.60941-1.7275i,0.3424+0.15385i,0.087371+0.22922i
-0.30067-0.0092242i,-0.30067-0.0092242i,-0.3634+1.7644i,-0.030123+0.020944i,-0.040176+0.020944i,-2.0149+0.53595i,-0.24879+0.3583i,-0.50376+0.43372i
-0.029016-0.088744i,-0.029016-0.088744i,1.5719-0.4349i,-0.00030449-0.0095233i,-0.010357-0.0095233i,0.9333+1.2074i,0.075055-0.17686i,-0.17986-0.10139i
-0.18639+0.14546i,-0.18639+0.14546i,-1.1139-1.4458i,-0.0037204+0.032881i,-0.013773+0.032881i,1.264-1.0489i,0.16807+0.44043i,-0.086782+0.51595i
-0.21453-0.13493i,-0.21453-0.13493i,-1.2173+1.3955i,-0.028132-0.0019071i,-0.038185-0.0019071i,-1.9794-0.70819i,-0.29734+0.024916i,-0.55214+0.10049i
-0.013572+0.062228i,-0.013572+0.062228i,1.5513+0.50551i,0.012865+0.0091929i,0.0028124+0.0091929i,0.2992+1.6627i,0.32569+0.046389i,0.070947+0.12201i
-0.2932+0.038909i,-0.2932+0.038909i,-0.25809-1.7322i,-0.025676+0.026805i,-0.035729+0.026805i,1.4471-0.31049i,-0.16655+0.42703i,-0.42123+0.50271i
-0.063175-0.12176i,-0.063175-0.12176i,-1.7564+0.65762i,-0.0072799-0.011365i,-0.017333-0.011365i,-1.1857-1.6548i,-0.031225-0.18032i,-0.28585-0.1046i
-0.13682+0.1482i,-0.13682+0.1482i,1.0483+1.2995i,0.0029954+0.029664i,-0.0070574+0.029664i,-0.65071+1.7466i,0.25272+0.3721i,-0.0018459+0.44787i
-0.25207-0.10622i,-0.25207-0.10622i,0.63102-1.5529i,-0.031055+0.0046736i,-0.041108+0.0046736i,1.3661+0.29677i,-0.31798+0.12832i,-0.57249+0.20414i
-0.00080433+0.015424i,-0.00080433+0.015424i,-1.8515-0.23642i,0.011091+0.0020944i,0.0010378+0.0020944i,-0.053422-1.898i,0.27629-0.049368i,0.021841+0.026505i
-0.27088+0.082175i,-0.27088+0.082175i,0.21301+1.7158i,-0.0196+0.030948i,-0.029653+0.030948i,-1.6036+1.1945i,-0.066703+0.46594i,-0.32109+0.54187i
-0.10566-0.14156i,-0.10566-0.14156i,1.3139-0.9454i,-0.014411-0.010845i,-0.024464-0.010845i,1.1604+0.83401i,-0.13202-0.14959i,-0.38636-0.073617i
-0.089323+0.13548i,-0.089323+0.13548i,-1.4943-1.0502i,0.0083208+0.024535i,-0.001732+0.024535i,0.87857-1.4771i,0.3113+0.28101i,0.057026+0.35704i
-0.27818-0.066963i,-0.27818-0.066963i,-0.70545+1.643i,-0.031693+0.011837i,-0.041746+0.011837i,-2.0631+0.089264i,-0.30409+0.23259i,-0.55831+0.30867i
-0.0035693-0.032189i,-0.0035693-0.032189i,1.5934-0.068591i,0.0071856-0.0039905i,-0.0028673-0.0039905i,0.74823+1.3661i,0.19979-0.12372i,-0.054363-0.047596i
