Col0,Col1,Col2,Col3,Col4,Col5,Col6
-0.17656+0.81161i,0.27312-0.72664i,-0.11613-0.032907i,-1.1332+0.99723i,0.13251+0.23336i,-0.22378-0.06341i,-0.11336+0.82973i,0.33796-0.77233i
-0.90806+0.29347i,0.32214-0.88649i,0.56283+0.65654i,-0.37168-0.6872i,1.2101-0.19651i,0.47641+0.55573i,-0.82343+0.22033i,0.35298-0.77766i
-0.71518-0.58085i,0.48922-0.90233i,0.19091+1.5478i,-0.52758+0.19061i,1.1405-1.3404i,0.17751+1.4392i,-0.53872-0.66939i,0.36512-0.76495i
0.16407-0.74334i,0.56997-0.7539i,-0.77488+1.5513i,-0.38769-1.5231i,0.032507-1.5738i,-0.75253+1.5065i,0.39014-0.75314i,0.35956-0.74791i
0.65512+0.0016852i,0.46645-0.62088i,-1.155+0.66369i,1.6849+0.046719i,-0.53852-0.56771i,-1.1771+0.67642i,0.82797+0.068534i,0.34317-0.74545i
0.16089+0.74199i,0.30549-0.66298i,-0.48826-0.031501i,-0.63183+1.2257i,0.22901+0.25116i,-0.58013-0.037428i,0.2424+0.79027i,0.33598-0.75857i
-0.71146+0.57435i,0.28292-0.82581i,0.40827+0.31063i,-0.4773-0.48869i,1.2369-0.273i,0.30679+0.23342i,-0.64873+0.53202i,0.34665-0.7693i
-0.8956-0.29344i,0.4249-0.90853i,0.44025+1.2671i,-0.4549+0.37827i,1.057-1.3909i,0.40074+1.1533i,-0.75728-0.38785i,0.36203-0.76268i
-0.16869-0.80012i,0.55727-0.80913i,-0.42851+1.6672i,-0.88781-1.3591i,-0.046025-1.517i,-0.41023+1.5961i,0.046595-0.84497i,0.3633-0.74503i
0.57975-0.32877i,0.51876-0.64781i,-1.1357+1.023i,1.6013-0.59893i,-0.50375-0.4754i,-1.1339+1.0214i,0.77926-0.28324i,0.34898-0.73608i
0.43712+0.54204i,0.35705-0.61926i,-0.81975+0.1216i,-0.10899+1.251i,0.32587+0.25788i,-0.88782+0.1317i,0.54726+0.60871i,0.3366-0.74482i
-0.4188+0.74843i,0.26933-0.75538i,0.13016+0.061074i,-0.48874-0.29799i,1.2572-0.34977i,0.024529+0.01151i,-0.36311+0.74174i,0.34121-0.75862i
-0.94055+0.040926i,0.36147-0.88754i,0.55318+0.91021i,-0.29364+0.54601i,0.97006-1.4306i,0.48801+0.80298i,-0.83898-0.043879i,0.35705-0.75878i
-0.49211-0.71402i,0.51984-0.8531i,-0.064975+1.6282i,-1.3039-1.0133i,-0.1201-1.4532i,-0.061283+1.5357i,-0.30123-0.78668i,0.3647-0.74335i
0.37656-0.59512i,0.55104-0.69318i,-0.96708+1.338i,1.2903-1.1597i,-0.46324-0.38982i,-0.94996+1.3143i,0.59082-0.58066i,0.35485-0.72941i
0.60473+0.24947i,0.41765-0.60123i,-1.0523+0.39484i,0.35866+1.0897i,0.42132+0.25327i,-1.0929+0.41006i,0.74786+0.31975i,0.33961-0.73212i
-0.083148+0.78673i,0.28272-0.68674i,-0.21983-0.050784i,-0.4287-0.15168i,1.2713-0.42711i,-0.31822-0.073512i,-0.019196+0.81385i,0.33755-0.74624i
-0.84398+0.3622i,0.31006-0.8426i,0.51171+0.54078i,-0.05352+0.65179i,0.88142-1.4596i,0.42601+0.45021i,-0.7715+0.30027i,0.35108-0.75266i
-0.74861-0.50278i,0.465-0.87688i,0.2503+1.4425i,-1.5702-0.52763i,-0.18859-1.3823i,0.23203+1.3372i,-0.5913-0.59112i,0.36356-0.7418i
0.084215-0.75129i,0.5579-0.74681i,-0.68209+1.5516i,0.8027-1.5588i,-0.41813-0.31057i,-0.66048+1.5024i,0.29855-0.77164i,0.35976-0.7252i
0.63637-0.08227i,0.47587-0.60983i,-1.1463+0.7358i,0.70981+0.78493i,0.51346+0.23765i,-1.1605+0.7449i,0.81025-0.023379i,0.34438-0.72135i
0.23571+0.68482i,0.31953-0.63075i,-0.57814-0.0088693i,-0.33155-0.070406i,1.2788-0.50524i,-0.65941-0.010116i,0.32085+0.73783i,0.33623-0.73306i
-0.62502+0.61368i,0.27925-0.7812i,0.32576+0.2235i,0.23664+0.65998i,0.79281-1.4785i,0.22823+0.15659i,-0.56927+0.58335i,0.34516-0.74417i
-0.89345-0.20599i,0.40294-0.87546i,0.46164+1.1442i,-1.6411+0.032704i,-0.25018-1.3047i,0.41833+1.0368i,-0.77288-0.29534i,0.36015-0.73935i
-0.24352-0.7715i,0.53874-0.79739i,-0.33382+1.626i,0.21387-1.7454i,-0.36913-0.23708i,-0.31877+1.5527i,-0.043767-0.82392i,0.36285-0.72281i
0.52919-0.39373i,0.52107-0.64127i,-1.0876+1.0809i,0.907+0.39776i,0.60056+0.21184i,-1.0809+1.0743i,0.72562-0.35867i,0.35002-0.71302i
0.482+0.46317i,0.37215-0.59569i,-0.88081+0.1752i,-0.23487-0.05615i,1.2794-0.58416i,-0.9383+0.18664i,0.5966+0.52963i,0.33738-0.72011i
-0.32413+0.75199i,0.27368-0.71353i,0.030842+0.012665i,0.53308+0.54952i,0.70552-1.4883i,-0.06789-0.027877i,-0.27046+0.75596i,0.34031-0.73357i
-0.90244+0.12228i,0.34482-0.84855i,0.53292+0.78707i,-1.4996+0.58856i,-0.30353-1.2211i,0.46615+0.68846i,-0.81536+0.046386i,0.35511-0.73519i
-0.54752-0.65449i,0.49761-0.83457i,0.014256+1.5489i,-0.38864-1.7016i,-0.31652-0.1688i,0.013411+1.457i,-0.37433-0.73041i,0.36363-0.72132i
0.30496-0.63004i,0.54535-0.68777i,-0.88939+1.3671i,0.94054-0.0043834i,0.68119+0.17712i,-0.87066+1.3383i,0.51146-0.62652i,0.35549-0.70724i
0.6137+0.16309i,0.43036-0.58579i,-1.0749+0.46468i,-0.1708-0.093511i,1.2722-0.66354i,-1.1062+0.47822i,0.76002+0.22849i,0.3407-0.70837i
0.0043797+0.75453i,0.29329-0.6506i,-0.31868-0.057314i,0.7845+0.31965i,0.62036-1.4901i,-0.40802-0.073381i,0.070208+0.78918i,0.33731-0.72151i
-0.77588+0.42332i,0.30074-0.80048i,0.45359+0.43452i,-1.1603+1.0593i,-0.34746-1.1327i,0.36918+0.35366i,-0.71336+0.37248i,0.34935-0.72884i
-0.77389-0.42331i,0.4424-0.85076i,0.29979+1.335i,-0.91871-1.444i,-0.26024-0.10537i,0.277+1.2335i,-0.63442-0.51009i,0.36202-0.71973i
0.0058223-0.75058i,0.54479-0.73914i,-0.58965+1.5427i,0.82758-0.35922i,0.75438+0.13506i,-0.56938+1.4897i,0.20804-0.78031i,0.35983-0.70369i
0.60981-0.16091i,0.48331-0.60069i,-1.1277+0.80464i,-0.15903-0.15453i,1.2567-0.74261i,-1.1351+0.80986i,0.78385-0.11045i,0.34553-0.69861i
0.30222+0.62313i,0.33352-0.60225i,-0.65964+0.02227i,0.94145-0.0080168i,0.53768-1.4851i,-0.73087+0.024674i,0.39144+0.67932i,0.3366-0.70891i
-0.53805+0.64421i,0.27794-0.73924i,0.24019+0.148i,-0.6685+1.3754i,-0.38117-1.041i,0.147+0.090578i,-0.48734+0.62513i,0.34387-0.72024i
-0.8834-0.12084i,0.38328-0.84239i,0.47265+1.0236i,-1.3047-1.02i,-0.20003-0.046778i,0.42609+0.92276i,-0.77879-0.2042i,0.35835-0.71708i
-0.31355-0.7359i,0.52008-0.78468i,-0.24379+1.5768i,0.6068-0.61942i,0.81967+0.087298i,-0.23221+1.5019i,-0.12916-0.79443i,0.36231-0.70169i
0.47365-0.45097i,0.52142-0.6356i,-1.0324+1.1321i,-0.20285-0.20597i,1.2323-0.82024i,-1.0219+1.1205i,0.66609-0.42621i,0.35096-0.69123i
0.51747+0.38329i,0.38627-0.57537i,-0.93142+0.23331i,0.96583-0.39165i,0.45745-1.4742i,-0.97917+0.24527i,0.63635+0.44824i,0.33821-0.69676i
-0.23258+0.7471i,0.27964-0.67496i,-0.067092-0.023774i,-0.092845+1.4895i,-0.4043-0.94792i,-0.15884-0.056286i,-0.17945+0.76052i,0.33959-0.70975i
-0.85815+0.19809i,0.33079-0.81047i,0.50365+0.67046i,-1.4998-0.49919i,-0.13559+0.0066393i,0.43589+0.58026i,-0.78352+0.13144i,0.35331-0.71266i
-0.5958-0.59083i,0.47622-0.81509i,0.085454+1.4643i,0.32967-0.75909i,0.87709+0.035401i,0.080167+1.3737i,-0.43951-0.66855i,0.36252-0.70034i
0.23194-0.65622i,0.53812-0.68232i,-0.80861+1.3874i,-0.28874-0.21749i,1.1988-0.89497i,-0.78911+1.354i,0.42998-0.6629i,0.35601-0.68625i
0.6137+0.079345i,0.44144-0.57285i,-1.0868+0.53456i,0.83892-0.77525i,0.3794-1.4579i,-1.1099+0.54592i,0.76257+0.13901i,0.34178-0.68594i
0.085627+0.71568i,0.30454-0.61802i,-0.41198-0.053382i,0.48462+1.3843i,-0.41704-0.85516i,-0.49254-0.063819i,0.15421+0.75639i,0.33721-0.69805i
-0.70444+0.47665i,0.29395-0.76019i,0.38942+0.33801i,-1.488+0.038344i,-0.066796+0.054192i,0.30683+0.26632i,-0.64991+0.43661i,0.34779-0.7061i
-0.79108-0.34323i,0.4215-0.82409i,0.33938+1.2264i,0.050357-0.77609i,0.92705-0.019346i,0.31244+1.129i,-0.66809-0.42725i,0.3605-0.69866i
-0.070359-0.74162i,0.53086-0.73079i,-0.49853+1.5248i,-0.38973-0.16909i,1.1565-0.96527i,-0.48013+1.4685i,0.11946-0.77956i,0.3598-0.68327i
0.57615-0.23377i,0.48883-0.5931i,-1.1+0.86937i,0.56616-1.0976i,0.30324-1.4363i,-1.1015+0.87055i,0.74948-0.19204i,0.3466-0.67712i
0.3603+0.5577i,0.34723-0.57715i,-0.73241+0.060808i,0.98131+1.0751i,-0.42004-0.76438i,-0.79418+0.065937i,0.45384+0.61564i,0.33705-0.68604i
-0.45125+0.66608i,0.2787-0.69991i,0.15258+0.083981i,-1.2852+0.5148i,0.0061786+0.094952i,0.064039+0.035247i,-0.40386+0.65742i,0.34275-0.69744i
-0.8658-0.038671i,0.3659-0.80949i,0.47368+0.90616i,-0.18411-0.68985i,0.97022-0.076032i,0.42442+0.81191i,-0.77542-0.11529i,0.35663-0.69579i
-0.37828-0.69397i,0.5015-0.77099i,-0.15915+1.5202i,-0.4716-0.056173i,1.1061-1.0296i,-0.1512+1.4443i,-0.20897-0.75723i,0.36169-0.68158i
0.414-0.50035i,0.51996-0.63052i,-0.97121+1.176i,0.17789-1.3029i,0.22877-1.4094i,-0.95773+1.1597i,0.60158-0.48558i,0.35178-0.67062i
0.54376+0.30321i,0.39929-0.55798i,-0.97166+0.29475i,1.3268+0.60754i,-0.41429-0.67684i,-1.0105+0.30653i,0.66661+0.36547i,0.33907-0.67465i
-0.14473+0.7342i,0.28691-0.63955i,-0.16274-0.048822i,-0.93456+0.86663i,0.082768+0.12791i,-0.24748-0.074243i,-0.090902+0.75585i,0.33904-0.68708i
-0.80825+0.2679i,0.31925-0.77341i,0.46613+0.56092i,-0.34162-0.53559i,1.0073-0.13416i,0.39796+0.47889i,-0.7442+0.2107i,0.35163-0.69111i
-0.63674-0.52383i,0.45581-0.79472i,0.14827+1.3755i,-0.5008+0.10858i,1.0488-1.0868i,0.13869+1.2867i,-0.49648-0.60201i,0.36139-0.6803i
0.15834-0.67383i,0.52954-0.67663i,-0.72582+1.3989i,-0.27435-1.3504i,0.15607-1.3766i,-0.70625+1.3612i,0.34733-0.68987i,0.3564-0.66634i
0.60526-0.0011024i,0.45087-0.56205i,-1.0884+0.60343i,1.4738+0.050674i,-0.40102-0.59341i,-1.1043+0.61221i,0.75597+0.05213i,0.34282-0.66471i
0.16024+0.67084i,0.3162-0.58876i,-0.4991-0.039896i,-0.49867+1.0536i,0.162+0.15215i,-0.57115-0.045656i,0.23223+0.71623i,0.33724-0.67576i
-0.6304+0.52205i,0.28949-0.72178i,0.32017+0.25145i,-0.40931-0.35608i,1.0389-0.19358i,0.23987+0.18838i,-0.58204+0.49242i,0.34639-0.68437i
-0.8003-0.26332i,0.40232-0.797i,0.36915+1.1174i,-0.45235+0.29713i,0.98605-1.1359i,0.33846+1.0245i,-0.69244-0.34353i,0.359-0.6785i
-0.14363-0.7249i,0.51631-0.72165i,-0.40968+1.4983i,-0.72541-1.2225i,0.085568-1.3376i,-0.39355+1.4393i,0.033652-0.76984i,0.35965-0.66384i
0.53615-0.30044i,0.49251-0.58674i,-1.064+0.92922i,1.4051-0.51417i,-0.38146-0.51449i,-1.0606+0.9263i,0.70788-0.26758i,0.34759-0.65678i
0.4099+0.48931i,0.36047-0.55518i,-0.7962+0.10565i,-0.048065+1.0634i,0.24254+0.16702i,-0.8491+0.11267i,0.50783+0.5477i,0.33759-0.66434i
-0.36534+0.6795i,0.28127-0.66317i,0.063917+0.031196i,-0.39404-0.19256i,1.0653-0.25442i,-0.019713-0.0096213i,-0.31977+0.68036i,0.3418-0.67567i
-0.84108+0.039901i,0.35071-0.77688i,0.46523+0.79265i,-0.3162+0.47125i,0.91946-1.1765i,0.41379+0.70501i,-0.76325-0.029393i,0.35499-0.6754i
-0.43725-0.6464i,0.48317-0.75634i,-0.080538+1.4569i,-1.1068-0.92855i,0.01804-1.292i,-0.076321+1.3806i,-0.28262-0.71307i,0.36099-0.6624i
0.35106-0.54176i,0.51684-0.62578i,-0.90494+1.2124i,1.1356-1.0059i,-0.35671-0.44009i,-0.88937+1.1915i,0.533-0.53656i,0.35251-0.65107i
0.56114+0.22366i,0.41112-0.54316i,-1.0017+0.35842i,0.35026+0.91204i,0.32285+0.17225i,-1.0325+0.36942i,0.68752+0.28224i,0.33995-0.65371i
-0.061143+0.71378i,0.29524-0.60717i,-0.25525-0.063106i,-0.31898-0.076765i,1.0866-0.31691i,-0.333-0.082327i,-0.005596+0.74244i,0.33863-0.66549i
-0.7534+0.33135i,0.31004-0.73748i,0.42114+0.45897i,-0.10066+0.59016i,0.8506-1.2086i,0.3531+0.38482i,-0.69813+0.28361i,0.35008-0.67049i
-0.6702-0.45425i,0.43649-0.77357i,0.20244+1.2833i,-1.3577-0.50473i,-0.045449-1.2396i,0.18878+1.1967i,-0.54506-0.53168i,0.36023-0.66113i
0.084967-0.68311i,0.51982-0.67055i,-0.64203+1.4017i,0.70999-1.3563i,-0.32757-0.36995i,-0.623+1.3602i,0.2644-0.70762i,0.35669-0.64742i
0.58894-0.077653i,0.45866-0.55306i,-1.0805+0.67034i,0.64331+0.63879i,0.40132+0.16802i,-1.0899+0.67622i,0.74073-0.031388i,0.34383-0.6446i
0.22791+0.62071i,0.32806-0.56262i,-0.57948-0.017784i,-0.2173-0.025225i,1.1024-0.3812i,-0.64334-0.019744i,0.30376+0.66945i,0.33738-0.65456i
-0.55447+0.55947i,0.28712-0.6853i,0.24678+0.17493i,0.16773+0.61895i,0.78082-1.2328i,0.16919+0.11994i,-0.51063+0.53973i,0.34514-0.66358i
-0.80173-0.18432i,0.3849-0.76963i,0.38925+1.0091i,-1.4354-0.0089327i,-0.10367-1.1806i,0.35523+0.92089i,-0.70764-0.25983i,0.35754-0.65919i
-0.21334-0.70092i,0.50136-0.71169i,-0.32395+1.4636i,0.19469-1.5198i,-0.2945-0.30367i,-0.31042+1.4025i,-0.048644-0.75168i,0.35941-0.64533i
0.49056-0.36059i,0.49445-0.5813i,-1.0204+0.98355i,0.79957+0.2983i,0.47645+0.15499i,-1.0131+0.9765i,0.65984-0.33657i,0.34851-0.63749i
0.45105+0.41875i,0.37308-0.53605i,-0.85086+0.15572i,-0.1242-0.037102i,1.1122-0.44725i,-0.89545+0.16388i,0.55326+0.4764i,0.33818-0.64373i
-0.28099+0.68471i,0.28539-0.62899i,-0.024851-0.010653i,0.44805+0.53628i,0.71113-1.2496i,-0.10335-0.044304i,-0.23594+0.69415i,0.34101-0.65488i
-0.8097+0.11429i,0.33767-0.7447i,0.44783+0.68377i,-1.3228+0.48787i,-0.1554-1.1157i,0.39475+0.60273i,-0.74281+0.052746i,0.35344-0.65585i
-0.49008-0.59389i,0.46526-0.74074i,-0.008515+1.3877i,-0.33273-1.4804i,-0.25765-0.24091i,-0.0080478+1.3116i,-0.34966-0.66271i,0.36024-0.64406i
0.28569-0.57519i,0.51223-0.62114i,-0.83462+1.2408i,0.81236-0.049652i,0.54702+0.13414i,-0.81772+1.2157i,0.46126-0.57901i,0.35312-0.63251i
0.56994+0.14539i,0.42167-0.53062i,-1.0218+0.42325i,-0.069049-0.095602i,1.1153-0.51468i,-1.0452+0.43295i,0.69932+0.19944i,0.34083-0.63383i
0.017674+0.68638i,0.30437-0.57768i,-0.34386-0.067301i,0.69196+0.33984i,0.64217-1.2601i,-0.41467-0.08116i,0.07575+0.72083i,0.33837-0.6449i
-0.69424+0.38813i,0.30301-0.70278i,0.36951+0.36501i,-1.0315+0.91268i,-0.19957-1.0459i,0.30212+0.29843i,-0.6461+0.34974i,0.34866-0.65071i
-0.69613-0.38289i,0.41836-0.75174i,0.2478+1.1885i,-0.79591-1.2528i,-0.21686-0.1815i,0.2303+1.1046i,-0.58512-0.45847i,0.35906-0.64277i
0.012595-0.68434i,0.50914-0.66395i,-0.55822+1.3959i,0.69881-0.35051i,0.61218+0.1067i,-0.54026+1.351i,0.18208-0.71638i,0.35686-0.62941i
0.56533-0.14975i,0.46482-0.54557i,-1.0634+0.73442i,-0.068999-0.17267i,1.111-0.58277i,-1.0674+0.73715i,0.71742-0.11083i,0.3448-0.62552i
0.28839+0.56601i,0.33989-0.53937i,-0.65264+0.012015i,0.85239+0.048325i,0.57423-1.2648i,-0.70867+0.013046i,0.36838+0.61686i,0.33762-0.63437i
-0.47738+0.58891i,0.28664-0.65079i,0.1702+0.10851i,-0.60075+1.202i,-0.23543-0.97253i,0.095723+0.061028i,-0.43659+0.57845i,0.34404-0.64367i
-0.79564-0.10695i,0.36925-0.7421i,0.39993+0.90222i,-1.1314-0.87903i,-0.17186-0.12555i,0.36301+0.81893i,-0.71396-0.17699i,0.35612-0.64065i
-0.2789-0.67023i,0.48619-0.70084i,-0.24213+1.4213i,0.49485-0.56363i,0.67151+0.073989i,-0.23144+1.3586i,-0.12673-0.72565i,0.35909-0.62765i
0.44014-0.41392i,0.49474-0.57654i,-0.97034+1.0318i,-0.12548-0.2359i,1.0987-0.65048i,-0.95989+1.0207i,0.60616-0.39861i,0.34934-0.61918i
0.48379+0.34678i,0.38491-0.5195i,-0.89628+0.20995i,0.89251-0.30037i,0.50726-1.2646i,-0.93317+0.21859i,0.59007+0.40262i,0.33883-0.62413i
-0.19886+0.68205i,0.29083-0.59732i,-0.11281-0.041931i,-0.091695+1.3122i,-0.26262-0.89709i,-0.18602-0.069146i,-0.15322+0.69908i,0.34036-0.635i
-0.77219+0.18397i,0.32669-0.71308i,0.42209+0.5802i,-1.2979-0.42119i,-0.12236-0.073507i,0.36788+0.50568i,-0.71467+0.13045i,0.35198-0.63708i
-0.53646-0.53716i,0.44792-0.72427i,0.056444+1.3133i,0.24731-0.66799i,0.72499+0.037218i,0.053201+1.2379i,-0.40967-0.60696i,0.35943-0.6265i
0.21868-0.60065i,0.50628-0.61642i,-0.76123+1.2612i,-0.22406-0.25619i,1.0783-0.71652i,-0.74368+1.2322i,0.38723-0.61288i,0.35364-0.61484i
0.57052+0.069079i,0.4309-0.52006i,-1.0323+0.48824i,0.79327-0.65476i,0.44107-1.2596i,-1.0491+0.49619i,0.70231+0.1179i,0.34171-0.61494i
0.091247+0.65256i,0.31407-0.55096i,-0.42783-0.062121i,0.42215+1.2264i,-0.28122-0.82108i,-0.49181-0.071411i,0.15248+0.69164i,0.33822-0.62524i
-0.63146+0.43796i,0.29801-0.66939i,0.31209+0.27939i,-1.2817+0.049536i,-0.068261-0.026073i,0.24581+0.22006i,-0.5889+0.40871i,0.34736-0.63173i
-0.71452-0.3105i,0.4015-0.72931i,0.28426+1.0921i,0.0046647-0.66398i,0.7729-0.0026235i,0.2632+1.0112i,-0.61662-0.38326i,0.35789-0.62515i
-0.058047-0.67787i,0.4977-0.65672i,-0.47532+1.3816i,-0.33772-0.21462i,1.05-0.7795i,-0.45888+1.3339i,0.10121-0.71645i,0.35694-0.61222i
0.53504-0.2169i,0.46939-0.53931i,-1.0381+0.79485i,0.55798-0.95803i,0.37546-1.2499i,-1.0373+0.79429i,0.68664-0.18556i,0.34571-0.60739i
0.34149+0.50745i,0.35151-0.51882i,-0.71819+0.048548i,0.86633+0.95723i,-0.2917-0.74585i,-0.76675+0.051831i,0.42572+0.55925i,0.33794-0.61513i
-0.39986+0.61042i,0.28784-0.61827i,0.091394+0.052145i,-1.0976+0.46417i,-0.0097125+0.015842i,0.020343+0.011607i,-0.3608+0.60857i,0.34307-0.62458i
-0.78232-0.03187i,0.35537-0.71455i,0.40149+0.79762i,-0.19181-0.57125i,0.81571-0.044857i,0.36211+0.71939i,-0.7117-0.095856i,0.35475-0.62284i
-0.33979-0.63343i,0.47098-0.68912i,-0.16494+1.3719i,-0.43284-0.1072i,1.0144-0.83811i,-0.15727+1.3081i,-0.19996-0.69236i,0.35868-0.61074i
0.38567-0.46022i,0.49351-0.57222i,-0.91453+1.0734i,0.21315-1.1578i,0.31033-1.2352i,-0.9017+1.0584i,0.54765-0.45335i,0.35009-0.60175i
0.50824+0.27416i,0.39585-0.50527i,-0.93246+0.26731i,1.1771+0.54509i,-0.29485-0.67246i,-0.96224+0.27585i,0.61825+0.32726i,0.33951-0.60548i
-0.11957+0.67186i,0.29735-0.56809i,-0.19908-0.063068i,-0.78474+0.76666i,0.052775+0.05128i,-0.26689-0.084552i,-0.072422+0.69547i,0.33984-0.61596i
-0.72909+0.24848i,0.31769-0.68214i,0.38864+0.48254i,-0.31492-0.42319i,0.85392-0.089137i,0.33379+0.41444i,-0.67947+0.20312i,0.3506-0.61904i
-0.57613-0.47696i,0.43128-0.70696i,0.11395+1.2346i,-0.47664+0.053542i,0.97229-0.89122i,0.10709+1.1603i,-0.46233-0.54664i,0.35859-0.60966i
0.15083-0.61825i,0.49915-0.61147i,-0.68575+1.2735i,-0.19479-1.2152i,0.24585-1.2152i,-0.66814+1.2408i,0.31182-0.63819i,0.35406-0.59801i
0.56332-0.004604i,0.43877-0.5112i,-1.0335+0.55243i,1.3112+0.0515i,-0.29158-0.60163i,-1.0445+0.55829i,0.69685+0.038417i,0.34259-0.59698i
0.15916+0.61293i,0.32413-0.52686i,-0.50652-0.048319i,-0.39926+0.92202i,0.11834+0.07938i,-0.56381-0.053785i,0.224+0.65549i,0.33819-0.60645i
-0.56575+0.48068i,0.29489-0.63741i,0.24973+0.2024i,-0.3553-0.25935i,0.88791-0.13541i,0.18501+0.14994i,-0.52736+0.46021i,0.34617-0.61349i
-0.72545-0.23784i,0.38597-0.70643i,0.31182+0.99488i,-0.44465+0.24043i,0.92504-0.93805i,0.28752+0.91734i,-0.6396-0.30691i,0.35672-0.6082i
-0.12627-0.66408i,0.48568-0.64879i,-0.39421+1.3594i,-0.60639-1.1127i,0.18249-1.1892i,-0.37965+1.3092i,0.022562-0.70823i,0.35692-0.5958i
0.49874-0.27865i,0.47242-0.53401i,-1.005+0.85092i,1.2526-0.45058i,-0.28285-0.5337i,-1.0003+0.84697i,0.64906-0.25498i,0.34658-0.59014i
0.38707+0.44578i,0.36276-0.50076i,-0.77582+0.090859i,-0.0042235+0.92048i,0.18582+0.099517i,-0.81731+0.095718i,0.47552+0.49746i,0.33834-0.59678i
-0.3226+0.62414i,0.29052-0.58774i,0.011267+0.0057148i,-0.32161-0.11709i,0.91783-0.18381i,-0.056068-0.028438i,-0.28411+0.63014i,0.34224-0.60626i
-0.76214+0.040268i,0.34323-0.6871i,0.39432+0.69607i,-0.3267+0.4166i,0.87391-0.97819i,0.35293+0.623i,-0.70127-0.017184i,0.35343-0.6057i
-0.39553-0.59113i,0.45588-0.67651i,-0.093024+1.3161i,-0.95862-0.85722i,0.12099-1.157i,-0.088474+1.2517i,-0.26779-0.65248i,0.3582-0.59453i
0.32791-0.49933i,0.49085-0.56813i,-0.85394+1.1082i,1.0144-0.88822i,-0.26947-0.4687i,-0.8394+1.0893i,0.48513-0.50053i,0.35076-0.58516i
0.5246+0.20163i,0.40581-0.4931i,-0.95949+0.3268i,0.3409+0.77744i,0.25387+0.11141i,-0.98274+0.33472i,0.63789+0.25118i,0.34022-0.58771i
-0.04373+0.65457i,0.30474-0.54124i,-0.28285-0.07455i,-0.23714-0.024318i,0.94357-0.23454i,-0.3452-0.090984i,0.0057083+0.68376i,0.33945-0.59773i
-0.681+0.30738i,0.31057-0.652i,0.34818+0.39133i,-0.13011+0.54266i,0.82018-1.0116i,0.29317+0.3295i,-0.63786+0.27021i,0.34931-0.60167i
-0.60893-0.41401i,0.41545-0.68891i,0.1637+1.1523i,-1.1951-0.48071i,0.062374-1.1184i,0.15337+1.0795i,-0.5074-0.48257i,0.35771-0.59348i
0.082912-0.62813i,0.49102-0.60614i,-0.60911+1.2777i,0.63635-1.1999i,-0.252-0.40643i,-0.59196+1.2417i,0.23587-0.65504i,0.35438-0.58194i
0.54878-0.075048i,0.44527-0.50378i,-1.0259+0.61493i,0.58962+0.52914i,0.3211+0.11516i,-1.0317+0.6184i,0.68336-0.038251i,0.34344-0.57988i
0.22104+0.56812i,0.33436-0.50524i,-0.57935-0.02668i,-0.1338+0.0055329i,0.96473-0.28771i,-0.63015-0.02902i,0.2898+0.61307i,0.33825-0.58849i
-0.49781+0.51615i,0.29347-0.60689i,0.18332+0.13422i,0.12038+0.58469i,0.76492-1.0387i,0.12055+0.088261i,-0.4623+0.50404i,0.34511-0.59595i
-0.72904-0.16563i,0.37182-0.68318i,0.33058+0.89776i,-1.2758-0.035266i,0.0077628-1.0735i,0.30336+0.82385i,-0.65418-0.23028i,0.35556-0.5919i
-0.19144-0.64341i,0.47324-0.6401i,-0.31571+1.3294i,0.17807-1.3446i,-0.23073-0.34663i,-0.30332+1.2772i,-0.053113-0.69213i,0.35682-0.58008i
0.45709-0.33462i,0.47397-0.52944i,-0.96503+0.90199i,0.71506+0.22522i,0.38623+0.11127i,-0.95713+0.89461i,0.60536-0.3186i,0.34738-0.5737i
0.42505+0.38173i,0.3735-0.48498i,-0.82531+0.13799i,-0.044753-0.024663i,0.9807-0.34326i,-0.86013+0.14382i,0.51758+0.43232i,0.3388-0.57927i
-0.2463+0.63025i,0.29447-0.55921i,-0.069277-0.030963i,0.38632+0.52152i,0.70897-1.06i,-0.13266-0.059291i,-0.20736+0.6433i,0.34153-0.58867i
-0.73553+0.10888i,0.33282-0.65989i,0.37887+0.5983i,-1.1837+0.41458i,-0.041719-1.023i,0.33591+0.53045i,-0.68311+0.058301i,0.35216-0.58918i
-0.44572-0.54397i,0.44106-0.66305i,-0.026946+1.2545i,-0.29071-1.3079i,-0.20568-0.28907i,-0.025562+1.1901i,-0.32971-0.60671i,0.35767-0.57897i
0.26764-0.53115i,0.48691-0.56409i,-0.78944+1.1357i,0.71281-0.080573i,0.4482+0.10052i,-0.77383+1.1132i,0.41945-0.53997i,0.35134-0.56932i
0.53307+0.12991i,0.41471-0.48276i,-0.9775+0.38744i,0.0029906-0.097282i,0.99079-0.40082i,-0.99481+0.3943i,0.64916+0.1752i,0.34095-0.57076i
0.02813+0.63064i,0.3128-0.5167i,-0.36334-0.076921i,0.62196+0.34989i,0.65281-1.076i,-0.42021-0.08896i,0.08046+0.6644i,0.33917-0.58025i
-0.62853+0.36033i,0.30522-0.62275i,0.30144+0.30704i,-0.92832+0.80204i,-0.085101-0.96759i,0.24671+0.2513i,-0.59055+0.33124i,0.34812-0.58493i
-0.63474-0.34905i,0.40054-0.67018i,0.20549+1.0673i,-0.70137-1.1031i,-0.17663-0.23373i,0.19187+0.99649i,-0.54472-0.41558i,0.3568-0.5779i
